Month,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1,327.0,296.0,1,27.0,441,5.0,26.0,0,27.0,0.0,2.0,0.0,0.0
1,239.0,225.0,0,6.0,451,6.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,262.0,241.0,1,152.0,27,6.0,15.0,0,0.0,0.0,156.0,0.0,14.0
1,228.0,153.0,1,33.0,418,8.0,67.0,0,0.0,0.0,44.0,0.0,27.0
1,57.0,41.0,1,12.0,618,3.0,13.0,0,0.0,0.0,0.0,0.0,0.0
1,111.0,31.0,1,50.0,690,66.0,14.0,0,40.0,0.0,0.0,0.0,0.0
1,83.0,73.0,1,81.0,345,3.0,7.0,0,3.0,0.0,0.0,0.0,71.0
1,73.0,48.0,1,26.0,691,6.0,19.0,0,0.0,0.0,0.0,0.0,0.0
1,172.0,142.0,1,30.0,400,9.0,21.0,0,5.0,0.0,2.0,0.0,25.0
1,78.0,64.0,0,8.0,209,3.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,76.0,60.0,1,30.0,331,5.0,11.0,0,3.0,0.0,0.0,0.0,23.0
1,52.0,51.0,0,11.0,416,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0
1,95.0,42.0,1,29.0,604,4.0,49.0,0,0.0,29.0,36.0,0.0,0.0
1,65.0,42.0,1,71.0,224,11.0,12.0,0,71.0,0.0,0.0,0.0,0.0
1,104.0,83.0,1,36.0,692,4.0,17.0,0,5.0,0.0,0.0,0.0,25.0
1,160.0,140.0,1,12.0,288,4.0,16.0,0,0.0,0.0,15.0,0.0,12.0
1,211.0,189.0,1,80.0,262,7.0,15.0,0,5.0,0.0,1.0,0.0,75.0
1,124.0,95.0,1,21.0,67,5.0,24.0,0,11.0,8.0,4.0,0.0,2.0
1,57.0,32.0,0,12.0,213,5.0,20.0,0,0.0,0.0,0.0,0.0,0.0
1,148.0,127.0,1,22.0,58,4.0,17.0,0,0.0,15.0,0.0,0.0,0.0
1,76.0,56.0,1,39.0,18,5.0,15.0,0,0.0,0.0,11.0,0.0,39.0
1,126.0,106.0,0,9.0,63,6.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,81.0,59.0,1,60.0,332,8.0,14.0,0,0.0,0.0,0.0,0.0,57.0
1,99.0,76.0,1,138.0,454,7.0,16.0,0,0.0,0.0,111.0,0.0,0.0
1,67.0,52.0,0,11.0,22,3.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,96.0,87.0,1,131.0,504,2.0,7.0,0,124.0,0.0,0.0,0.0,0.0
1,59.0,43.0,1,39.0,674,5.0,11.0,0,28.0,0.0,0.0,0.0,1.0
1,347.0,327.0,0,8.0,371,5.0,15.0,0,0.0,0.0,0.0,0.0,0.0
1,95.0,69.0,1,221.0,91,5.0,21.0,0,33.0,0.0,0.0,0.0,183.0
1,235.0,197.0,1,7.0,585,6.0,32.0,0,0.0,0.0,0.0,0.0,0.0
1,159.0,98.0,1,11.0,37,6.0,55.0,0,0.0,0.0,50.0,0.0,0.0
1,85.0,72.0,1,14.0,186,5.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,181.0,151.0,0,12.0,485,8.0,22.0,0,0.0,0.0,0.0,0.0,0.0
1,88.0,58.0,1,52.0,512,8.0,22.0,0,52.0,0.0,9.0,0.0,0.0
1,130.0,97.0,1,6.0,342,13.0,20.0,0,0.0,0.0,0.0,0.0,0.0
1,256.0,238.0,0,14.0,391,5.0,13.0,0,0.0,0.0,0.0,0.0,0.0
1,69.0,49.0,1,7.0,608,5.0,15.0,0,0.0,0.0,0.0,0.0,0.0
1,144.0,124.0,1,85.0,89,4.0,16.0,0,0.0,0.0,0.0,0.0,76.0
1,69.0,33.0,1,45.0,693,3.0,33.0,0,0.0,45.0,17.0,0.0,0.0
1,77.0,62.0,1,114.0,91,5.0,10.0,0,2.0,0.0,0.0,0.0,109.0
1,146.0,120.0,1,24.0,195,8.0,18.0,0,14.0,0.0,4.0,0.0,0.0
1,179.0,156.0,1,13.0,528,8.0,15.0,0,0.0,0.0,3.0,0.0,13.0
1,51.0,34.0,1,29.0,474,7.0,10.0,0,0.0,0.0,1.0,0.0,29.0
1,137.0,121.0,1,112.0,223,3.0,13.0,0,97.0,0.0,0.0,0.0,0.0
1,144.0,115.0,1,114.0,221,6.0,23.0,0,0.0,0.0,58.0,0.0,33.0
1,39.0,19.0,0,12.0,694,3.0,17.0,0,0.0,0.0,0.0,0.0,0.0
1,127.0,83.0,1,48.0,212,8.0,36.0,0,67.0,0.0,0.0,0.0,0.0
1,99.0,43.0,1,88.0,477,4.0,52.0,0,0.0,0.0,0.0,0.0,126.0
1,55.0,38.0,0,6.0,446,3.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,222.0,174.0,1,13.0,418,12.0,36.0,0,13.0,0.0,32.0,0.0,0.0
1,86.0,54.0,1,56.0,65,15.0,17.0,0,0.0,0.0,2.0,0.0,56.0
1,69.0,52.0,1,101.0,18,6.0,11.0,0,0.0,0.0,0.0,0.0,100.0
1,86.0,62.0,1,39.0,180,5.0,19.0,0,0.0,0.0,0.0,0.0,37.0
1,205.0,170.0,1,179.0,695,9.0,26.0,0,0.0,0.0,9.0,0.0,179.0
1,99.0,77.0,1,10.0,133,9.0,13.0,0,0.0,0.0,0.0,0.0,0.0
1,145.0,134.0,1,25.0,647,4.0,7.0,0,0.0,0.0,3.0,0.0,12.0
1,173.0,146.0,1,18.0,696,5.0,22.0,0,0.0,0.0,27.0,0.0,0.0
1,207.0,185.0,0,7.0,111,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0
1,70.0,58.0,0,18.0,65,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0
1,75.0,63.0,1,17.0,697,3.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,223.0,204.0,1,168.0,355,7.0,12.0,0,0.0,0.0,0.0,0.0,144.0
1,147.0,132.0,1,45.0,698,4.0,11.0,0,32.0,0.0,0.0,0.0,0.0
1,137.0,106.0,1,45.0,41,6.0,25.0,0,0.0,0.0,2.0,0.0,45.0
1,124.0,94.0,1,28.0,17,8.0,22.0,0,0.0,0.0,10.0,0.0,28.0
1,191.0,178.0,0,19.0,699,5.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,134.0,85.0,1,39.0,32,19.0,30.0,0,0.0,0.0,27.0,0.0,39.0
1,279.0,240.0,1,60.0,34,8.0,31.0,0,0.0,0.0,45.0,0.0,0.0
1,68.0,43.0,0,6.0,265,3.0,22.0,0,0.0,0.0,0.0,0.0,0.0
1,115.0,86.0,1,46.0,493,14.0,15.0,0,46.0,0.0,25.0,0.0,0.0
1,148.0,129.0,1,15.0,700,6.0,13.0,0,0.0,0.0,9.0,0.0,9.0
1,84.0,73.0,1,91.0,186,5.0,6.0,0,0.0,0.0,0.0,0.0,80.0
1,126.0,117.0,1,137.0,356,4.0,5.0,0,0.0,108.0,0.0,0.0,0.0
1,119.0,80.0,1,16.0,222,5.0,34.0,0,0.0,0.0,0.0,0.0,0.0
1,40.0,27.0,1,60.0,505,6.0,7.0,0,60.0,0.0,0.0,0.0,0.0
1,67.0,53.0,1,31.0,317,3.0,11.0,0,27.0,0.0,0.0,0.0,1.0
1,98.0,61.0,1,14.0,135,6.0,31.0,0,0.0,0.0,13.0,0.0,14.0
1,92.0,48.0,1,34.0,701,6.0,38.0,0,0.0,0.0,0.0,0.0,67.0
1,123.0,107.0,1,48.0,569,3.0,13.0,0,2.0,0.0,3.0,0.0,46.0
1,146.0,111.0,0,6.0,434,5.0,30.0,0,0.0,0.0,0.0,0.0,0.0
1,170.0,140.0,1,25.0,702,7.0,23.0,0,0.0,0.0,0.0,0.0,24.0
1,106.0,89.0,1,29.0,254,6.0,11.0,0,16.0,0.0,0.0,0.0,0.0
1,129.0,117.0,0,23.0,445,2.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,92.0,63.0,1,90.0,135,6.0,23.0,0,0.0,0.0,4.0,0.0,90.0
1,105.0,85.0,1,36.0,631,9.0,11.0,0,0.0,0.0,0.0,0.0,27.0
1,58.0,50.0,0,11.0,667,2.0,6.0,0,0.0,0.0,0.0,0.0,0.0
1,63.0,46.0,1,10.0,703,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,62.0,52.0,1,27.0,279,3.0,7.0,0,0.0,0.0,0.0,0.0,24.0
1,82.0,67.0,1,87.0,363,5.0,10.0,0,0.0,0.0,95.0,0.0,9.0
1,76.0,60.0,1,23.0,131,6.0,10.0,0,0.0,0.0,1.0,0.0,23.0
1,111.0,93.0,1,30.0,206,12.0,6.0,0,0.0,0.0,0.0,0.0,26.0
1,174.0,147.0,1,74.0,360,12.0,15.0,0,9.0,0.0,4.0,0.0,65.0
1,189.0,171.0,0,8.0,468,5.0,13.0,0,0.0,0.0,0.0,0.0,0.0
1,76.0,56.0,1,43.0,626,3.0,17.0,0,33.0,0.0,0.0,0.0,0.0
1,93.0,64.0,1,40.0,697,2.0,27.0,0,0.0,40.0,8.0,0.0,0.0
1,72.0,57.0,0,6.0,65,8.0,7.0,0,0.0,0.0,0.0,0.0,0.0
1,49.0,37.0,1,15.0,69,4.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,156.0,138.0,1,6.0,61,9.0,9.0,0,17.0,0.0,0.0,0.0,0.0
1,56.0,25.0,1,93.0,704,3.0,28.0,0,0.0,0.0,7.0,0.0,93.0
1,174.0,133.0,1,38.0,705,28.0,13.0,0,0.0,0.0,18.0,0.0,38.0
1,44.0,23.0,1,47.0,546,13.0,8.0,0,0.0,0.0,52.0,0.0,0.0
1,255.0,165.0,1,24.0,368,6.0,84.0,0,24.0,0.0,65.0,0.0,0.0
1,80.0,62.0,1,182.0,670,4.0,14.0,0,0.0,0.0,0.0,0.0,180.0
1,85.0,65.0,1,31.0,462,4.0,16.0,0,32.0,0.0,0.0,0.0,0.0
1,207.0,179.0,1,17.0,353,13.0,15.0,0,0.0,0.0,0.0,0.0,17.0
1,195.0,167.0,1,35.0,673,8.0,20.0,0,35.0,0.0,5.0,0.0,0.0
1,161.0,135.0,1,79.0,63,7.0,19.0,0,0.0,0.0,11.0,0.0,79.0
1,232.0,201.0,1,24.0,306,8.0,23.0,0,0.0,0.0,0.0,0.0,0.0
1,135.0,104.0,1,20.0,288,8.0,23.0,0,0.0,24.0,0.0,0.0,0.0
1,83.0,63.0,1,99.0,706,5.0,15.0,0,98.0,0.0,0.0,0.0,0.0
1,90.0,66.0,1,44.0,332,10.0,14.0,0,1.0,0.0,5.0,0.0,43.0
1,123.0,107.0,1,71.0,351,5.0,11.0,0,0.0,0.0,0.0,0.0,64.0
1,90.0,43.0,1,21.0,294,17.0,30.0,0,21.0,0.0,30.0,0.0,0.0
1,149.0,128.0,1,11.0,89,4.0,17.0,0,0.0,0.0,0.0,0.0,0.0
1,117.0,46.0,1,17.0,544,16.0,55.0,0,17.0,0.0,45.0,0.0,0.0
1,333.0,292.0,1,7.0,388,12.0,29.0,0,7.0,0.0,25.0,0.0,0.0
1,42.0,30.0,1,27.0,707,2.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,219.0,190.0,1,107.0,38,6.0,23.0,0,36.0,0.0,6.0,0.0,71.0
1,131.0,96.0,1,11.0,242,4.0,31.0,0,0.0,0.0,0.0,0.0,24.0
1,76.0,46.0,1,9.0,363,5.0,25.0,0,5.0,0.0,6.0,0.0,4.0
1,90.0,45.0,1,39.0,100,4.0,41.0,0,0.0,0.0,11.0,0.0,39.0
1,118.0,58.0,1,42.0,591,12.0,48.0,0,0.0,0.0,31.0,0.0,42.0
1,129.0,93.0,1,45.0,708,23.0,13.0,0,0.0,0.0,0.0,0.0,47.0
1,61.0,39.0,1,13.0,265,6.0,16.0,0,0.0,0.0,0.0,0.0,0.0
1,146.0,121.0,1,40.0,76,6.0,19.0,0,5.0,0.0,0.0,0.0,32.0
1,60.0,44.0,0,8.0,709,9.0,7.0,0,0.0,0.0,0.0,0.0,0.0
1,74.0,58.0,0,8.0,710,7.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,154.0,119.0,1,74.0,63,10.0,25.0,0,0.0,0.0,4.0,0.0,74.0
1,250.0,234.0,1,88.0,607,5.0,11.0,0,0.0,0.0,0.0,0.0,59.0
1,101.0,88.0,0,13.0,514,4.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,133.0,117.0,1,99.0,647,6.0,10.0,0,0.0,0.0,0.0,0.0,92.0
1,92.0,57.0,1,6.0,645,11.0,24.0,0,6.0,0.0,18.0,0.0,0.0
1,94.0,76.0,0,11.0,632,4.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,166.0,109.0,1,31.0,319,7.0,50.0,0,31.0,0.0,41.0,0.0,0.0
1,192.0,125.0,1,6.0,237,9.0,58.0,0,6.0,0.0,34.0,0.0,0.0
1,112.0,79.0,0,9.0,15,4.0,29.0,0,0.0,0.0,0.0,0.0,0.0
1,149.0,130.0,1,12.0,711,7.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,209.0,191.0,1,16.0,106,6.0,12.0,0,10.0,0.0,4.0,0.0,6.0
1,44.0,24.0,0,6.0,112,4.0,16.0,0,0.0,0.0,0.0,0.0,0.0
1,141.0,111.0,1,77.0,425,13.0,17.0,0,74.0,0.0,0.0,0.0,0.0
1,116.0,96.0,1,71.0,712,11.0,9.0,0,73.0,0.0,0.0,0.0,0.0
1,95.0,75.0,1,13.0,531,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0
1,139.0,117.0,1,181.0,561,7.0,15.0,0,57.0,0.0,0.0,0.0,116.0
1,61.0,49.0,1,16.0,363,4.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,303.0,284.0,0,14.0,179,5.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,139.0,124.0,0,13.0,713,3.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,136.0,115.0,1,23.0,714,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,177.0,144.0,1,100.0,75,7.0,26.0,0,0.0,0.0,91.0,0.0,3.0
1,137.0,117.0,0,22.0,715,10.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,86.0,68.0,1,29.0,298,10.0,8.0,0,0.0,0.0,4.0,0.0,11.0
1,365.0,329.0,1,9.0,23,15.0,21.0,0,0.0,0.0,0.0,0.0,0.0
1,65.0,50.0,1,66.0,716,6.0,9.0,0,0.0,0.0,0.0,0.0,63.0
1,86.0,67.0,1,22.0,631,4.0,15.0,0,0.0,0.0,0.0,0.0,18.0
1,60.0,46.0,1,41.0,131,4.0,10.0,0,18.0,0.0,0.0,0.0,18.0
1,43.0,34.0,1,21.0,54,2.0,7.0,0,0.0,0.0,0.0,0.0,0.0
1,61.0,33.0,1,65.0,55,3.0,25.0,0,57.0,0.0,0.0,0.0,0.0
1,232.0,208.0,1,15.0,717,9.0,15.0,0,0.0,0.0,0.0,0.0,0.0
1,129.0,97.0,1,31.0,425,6.0,26.0,0,9.0,0.0,0.0,0.0,14.0
1,108.0,88.0,0,10.0,216,9.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,62.0,50.0,0,6.0,94,4.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,93.0,70.0,1,24.0,407,5.0,18.0,0,21.0,0.0,3.0,0.0,3.0
1,70.0,46.0,1,79.0,201,6.0,18.0,0,0.0,0.0,0.0,0.0,79.0
1,140.0,121.0,0,10.0,63,6.0,13.0,0,0.0,0.0,0.0,0.0,0.0
1,138.0,114.0,1,16.0,470,4.0,20.0,0,0.0,0.0,0.0,0.0,0.0
1,167.0,153.0,0,9.0,628,5.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,241.0,193.0,1,50.0,362,12.0,36.0,0,0.0,0.0,61.0,0.0,0.0
1,175.0,63.0,1,27.0,322,7.0,105.0,0,0.0,13.0,90.0,0.0,14.0
1,101.0,82.0,0,7.0,453,7.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,67.0,52.0,1,29.0,59,2.0,13.0,0,3.0,0.0,0.0,0.0,23.0
1,52.0,26.0,1,21.0,431,3.0,23.0,0,21.0,0.0,2.0,0.0,0.0
1,284.0,244.0,1,137.0,390,2.0,38.0,0,27.0,0.0,9.0,0.0,110.0
1,97.0,62.0,1,6.0,347,4.0,31.0,0,3.0,0.0,27.0,0.0,3.0
1,125.0,109.0,0,11.0,718,4.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,92.0,64.0,1,62.0,422,20.0,8.0,0,1.0,0.0,2.0,0.0,61.0
1,256.0,212.0,1,6.0,353,10.0,34.0,0,0.0,0.0,0.0,0.0,0.0
1,101.0,83.0,0,17.0,453,6.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,177.0,94.0,1,69.0,2,10.0,73.0,0,48.0,0.0,72.0,0.0,21.0
1,62.0,38.0,1,10.0,687,3.0,21.0,0,0.0,0.0,0.0,0.0,0.0
1,87.0,50.0,1,9.0,719,6.0,31.0,0,9.0,0.0,9.0,0.0,0.0
1,55.0,42.0,0,7.0,187,3.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,191.0,169.0,1,24.0,88,12.0,10.0,0,18.0,0.0,0.0,0.0,0.0
1,99.0,78.0,1,29.0,245,5.0,16.0,0,26.0,0.0,0.0,0.0,0.0
1,96.0,74.0,1,10.0,4,11.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,89.0,48.0,1,13.0,299,4.0,37.0,0,13.0,0.0,14.0,0.0,0.0
1,70.0,55.0,1,6.0,432,5.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,116.0,93.0,0,12.0,63,7.0,16.0,0,0.0,0.0,0.0,0.0,0.0
1,87.0,65.0,1,46.0,22,10.0,12.0,0,0.0,0.0,12.0,0.0,46.0
1,53.0,36.0,1,13.0,479,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,81.0,67.0,1,47.0,720,5.0,9.0,0,0.0,0.0,0.0,0.0,39.0
1,132.0,113.0,1,66.0,721,8.0,11.0,0,0.0,16.0,2.0,0.0,50.0
1,240.0,220.0,1,49.0,367,5.0,15.0,0,49.0,0.0,19.0,0.0,0.0
1,311.0,290.0,1,10.0,157,10.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,64.0,52.0,0,16.0,10,2.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,128.0,116.0,0,7.0,467,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0
1,88.0,72.0,1,7.0,722,3.0,13.0,0,7.0,0.0,8.0,0.0,0.0
1,183.0,158.0,1,26.0,723,6.0,19.0,0,0.0,0.0,3.0,0.0,26.0
1,279.0,263.0,1,31.0,346,7.0,9.0,0,0.0,0.0,29.0,0.0,0.0
1,93.0,76.0,1,47.0,156,5.0,12.0,0,0.0,0.0,0.0,0.0,35.0
1,90.0,64.0,0,10.0,84,12.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,146.0,132.0,1,35.0,724,4.0,10.0,0,21.0,0.0,0.0,0.0,0.0
1,156.0,132.0,1,156.0,725,4.0,20.0,0,0.0,24.0,1.0,0.0,132.0
1,78.0,62.0,1,18.0,312,5.0,11.0,0,3.0,0.0,3.0,0.0,15.0
1,157.0,97.0,1,15.0,726,37.0,23.0,0,15.0,0.0,19.0,0.0,0.0
1,100.0,69.0,1,24.0,169,4.0,27.0,0,0.0,24.0,9.0,0.0,0.0
1,61.0,47.0,1,87.0,279,6.0,8.0,0,39.0,0.0,0.0,0.0,39.0
1,165.0,135.0,1,45.0,679,5.0,25.0,0,45.0,0.0,15.0,0.0,0.0
1,93.0,73.0,1,54.0,197,8.0,12.0,0,42.0,0.0,0.0,0.0,0.0
1,71.0,40.0,1,20.0,280,5.0,26.0,0,26.0,0.0,0.0,0.0,0.0
1,261.0,235.0,1,26.0,727,16.0,10.0,0,23.0,0.0,16.0,0.0,3.0
1,133.0,97.0,1,21.0,290,2.0,34.0,0,17.0,4.0,14.0,0.0,0.0
1,236.0,211.0,1,45.0,468,7.0,18.0,0,12.0,0.0,0.0,0.0,25.0
1,137.0,108.0,1,30.0,254,13.0,16.0,0,0.0,0.0,44.0,0.0,0.0
1,204.0,190.0,1,28.0,728,5.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,163.0,97.0,1,45.0,181,11.0,55.0,0,0.0,0.0,33.0,0.0,45.0
1,70.0,44.0,1,36.0,201,7.0,19.0,0,17.0,0.0,0.0,0.0,12.0
1,96.0,48.0,1,32.0,128,6.0,42.0,0,0.0,0.0,0.0,0.0,54.0
1,93.0,71.0,1,22.0,729,8.0,14.0,0,22.0,0.0,0.0,0.0,0.0
1,70.0,50.0,1,22.0,65,6.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,280.0,248.0,1,22.0,657,18.0,14.0,0,0.0,0.0,31.0,0.0,0.0
1,78.0,39.0,1,10.0,19,13.0,26.0,0,0.0,0.0,9.0,0.0,10.0
1,87.0,70.0,1,25.0,156,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,78.0,69.0,1,76.0,383,2.0,7.0,0,0.0,0.0,0.0,0.0,69.0
1,72.0,45.0,1,12.0,224,7.0,20.0,0,0.0,0.0,0.0,0.0,0.0
1,230.0,199.0,1,135.0,730,13.0,18.0,0,0.0,0.0,65.0,0.0,85.0
1,255.0,220.0,1,46.0,247,12.0,23.0,0,0.0,0.0,5.0,0.0,46.0
1,131.0,110.0,1,37.0,470,6.0,15.0,0,12.0,0.0,0.0,0.0,11.0
1,101.0,84.0,1,9.0,531,2.0,15.0,0,0.0,0.0,0.0,0.0,0.0
1,106.0,92.0,1,15.0,374,3.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,217.0,182.0,1,18.0,731,3.0,32.0,0,0.0,18.0,2.0,0.0,0.0
1,112.0,84.0,1,37.0,533,5.0,23.0,0,0.0,0.0,2.0,0.0,37.0
1,109.0,93.0,1,49.0,219,4.0,12.0,0,0.0,0.0,0.0,0.0,49.0
1,83.0,62.0,1,15.0,631,4.0,17.0,0,0.0,0.0,0.0,0.0,0.0
1,161.0,134.0,1,98.0,440,18.0,9.0,0,0.0,0.0,22.0,0.0,98.0
1,186.0,158.0,1,48.0,732,10.0,18.0,0,0.0,0.0,20.0,0.0,19.0
1,141.0,106.0,1,25.0,733,4.0,31.0,0,20.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,15.0,228,0.0,36.0,1,0.0,0.0,0.0,0.0,0.0
1,116.0,98.0,1,37.0,251,3.0,15.0,0,22.0,0.0,0.0,0.0,0.0
1,165.0,140.0,1,37.0,702,5.0,20.0,0,31.0,0.0,0.0,0.0,0.0
1,315.0,294.0,0,10.0,423,12.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,187.0,165.0,1,100.0,13,5.0,17.0,0,39.0,0.0,0.0,0.0,55.0
1,121.0,107.0,1,18.0,286,3.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,55.0,37.0,1,33.0,166,4.0,14.0,0,0.0,0.0,0.0,0.0,33.0
1,191.0,171.0,1,33.0,247,5.0,15.0,0,0.0,0.0,20.0,0.0,4.0
1,162.0,145.0,1,215.0,663,6.0,11.0,0,0.0,0.0,215.0,0.0,0.0
1,158.0,137.0,1,14.0,124,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,303.0,280.0,1,57.0,23,8.0,15.0,0,0.0,0.0,36.0,0.0,0.0
1,81.0,71.0,1,191.0,312,4.0,6.0,0,0.0,0.0,1.0,0.0,191.0
1,156.0,129.0,1,159.0,13,15.0,12.0,0,0.0,0.0,140.0,0.0,0.0
1,102.0,86.0,0,6.0,378,4.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,66.0,35.0,1,22.0,83,8.0,23.0,0,0.0,0.0,0.0,0.0,40.0
1,190.0,166.0,1,67.0,630,8.0,16.0,0,0.0,0.0,10.0,0.0,67.0
1,170.0,150.0,1,23.0,49,7.0,13.0,0,0.0,0.0,0.0,0.0,18.0
1,45.0,34.0,0,22.0,660,2.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,247.0,228.0,1,96.0,218,4.0,15.0,0,0.0,0.0,10.0,0.0,73.0
1,68.0,57.0,1,18.0,279,4.0,7.0,0,0.0,0.0,6.0,0.0,15.0
1,135.0,106.0,1,19.0,14,7.0,22.0,0,10.0,0.0,10.0,0.0,9.0
1,248.0,217.0,1,144.0,106,16.0,15.0,0,0.0,0.0,194.0,0.0,0.0
1,143.0,54.0,1,62.0,161,9.0,80.0,0,0.0,0.0,74.0,0.0,62.0
1,0.0,0.0,0,118.0,408,0.0,6.0,1,0.0,0.0,0.0,0.0,0.0
1,116.0,95.0,1,90.0,85,5.0,16.0,0,45.0,0.0,1.0,0.0,45.0
1,37.0,21.0,1,6.0,734,5.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,139.0,115.0,0,8.0,646,8.0,16.0,0,0.0,0.0,0.0,0.0,0.0
1,149.0,125.0,1,6.0,142,8.0,16.0,0,0.0,0.0,0.0,0.0,0.0
1,134.0,112.0,1,20.0,61,8.0,14.0,0,0.0,0.0,0.0,0.0,0.0
1,80.0,45.0,1,65.0,372,8.0,27.0,0,0.0,0.0,65.0,0.0,0.0
1,95.0,81.0,1,13.0,527,4.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,226.0,210.0,0,7.0,735,7.0,9.0,0,0.0,0.0,0.0,0.0,0.0
1,72.0,46.0,1,14.0,584,5.0,21.0,0,12.0,0.0,1.0,0.0,2.0
1,116.0,86.0,1,28.0,191,13.0,17.0,0,28.0,0.0,6.0,0.0,0.0
1,174.0,137.0,1,24.0,315,3.0,34.0,0,23.0,0.0,0.0,0.0,0.0
1,346.0,317.0,0,27.0,736,13.0,16.0,0,0.0,0.0,0.0,0.0,0.0
1,97.0,58.0,1,10.0,332,7.0,32.0,0,22.0,0.0,0.0,0.0,0.0
1,93.0,74.0,1,113.0,120,5.0,14.0,0,101.0,0.0,0.0,0.0,0.0
1,94.0,67.0,1,43.0,159,12.0,15.0,0,0.0,0.0,12.0,0.0,40.0
1,98.0,76.0,1,101.0,250,9.0,13.0,0,0.0,0.0,0.0,0.0,94.0
1,158.0,143.0,0,6.0,447,3.0,12.0,0,0.0,0.0,0.0,0.0,0.0
1,149.0,123.0,1,194.0,188,11.0,15.0,0,184.0,0.0,0.0,0.0,0.0
1,86.0,60.0,1,8.0,217,9.0,17.0,0,0.0,0.0,0.0,0.0,0.0
1,74.0,61.0,1,17.0,175,5.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,90.0,63.0,1,28.0,149,3.0,24.0,0,0.0,0.0,0.0,0.0,31.0
1,196.0,171.0,0,6.0,8,14.0,11.0,0,0.0,0.0,0.0,0.0,0.0
1,155.0,136.0,1,49.0,45,8.0,11.0,0,4.0,0.0,0.0,0.0,42.0
1,166.0,100.0,1,24.0,26,52.0,14.0,0,9.0,0.0,28.0,0.0,15.0
1,81.0,66.0,0,7.0,332,5.0,10.0,0,0.0,0.0,0.0,0.0,0.0
1,148.0,137.0,0,10.0,737,3.0,8.0,0,0.0,0.0,0.0,0.0,0.0
1,58.0,42.0,1,125.0,187,5.0,11.0,0,16.0,0.0,0.0,0.0,107.0
1,52.0,43.0,1,59.0,341,2.0,7.0,0,1.0,0.0,0.0,0.0,50.0
1,88.0,56.0,1,9.0,542,4.0,28.0,0,0.0,0.0,0.0,0.0,0.0
1,77.0,53.0,0,11.0,609,3.0,21.0,0,0.0,0.0,0.0,0.0,0.0
1,90.0,34.0,1,71.0,19,7.0,49.0,0,71.0,0.0,29.0,0.0,0.0
