Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1,1,2035.0,1955,2209.0,2130,WN,2183,N371SW,154.0,155.0,133.0,39.0,40.0,AUS,PHX,872,5.0,16.0,0,N,0,3.0,0.0,0.0,0.0,36.0
1,11,1400.0,1225,1713.0,1429,MQ,4835,N731BE,193.0,124.0,93.0,164.0,95.0,SDF,LGA,658,4.0,96.0,0,N,0,0.0,0.0,129.0,0.0,35.0
1,13,1102.0,1010,1646.0,1554,UA,584,N514UA,224.0,224.0,198.0,52.0,52.0,DEN,BOS,1754,10.0,16.0,0,N,0,0.0,0.0,0.0,0.0,52.0
1,7,1754.0,1615,123.0,2358,UA,1410,N423UA,269.0,283.0,249.0,85.0,99.0,LAX,IAD,2288,6.0,14.0,0,N,0,12.0,0.0,0.0,0.0,73.0
1,2,2031.0,1950,2122.0,2032,DL,1848,N908DL,111.0,102.0,88.0,50.0,41.0,ATL,STL,483,4.0,19.0,0,N,0,0.0,0.0,9.0,0.0,41.0
1,31,1933.0,1915,2154.0,2135,WN,1464,N731SA,81.0,80.0,63.0,19.0,18.0,BUR,PHX,369,6.0,12.0,0,N,0,1.0,0.0,1.0,0.0,17.0
1,24,1349.0,1220,1600.0,1356,OO,5572,N284YV,131.0,96.0,111.0,124.0,89.0,MFR,SFO,329,5.0,15.0,0,N,0,0.0,0.0,124.0,0.0,0.0
1,14,1730.0,1711,1929.0,1855,NW,1574,N772NC,119.0,104.0,82.0,34.0,19.0,DTW,CLT,500,5.0,32.0,0,N,0,19.0,0.0,15.0,0.0,0.0
1,27,1219.0,1213,1355.0,1340,AS,340,N755AS,96.0,87.0,71.0,15.0,6.0,OAK,SNA,371,6.0,19.0,0,N,0,6.0,0.0,9.0,0.0,0.0
1,25,1641.0,1630,1709.0,1704,AQ,31,N835AL,28.0,34.0,22.0,5.0,11.0,OGG,HNL,100,2.0,4.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,24,1053.0,1040,1118.0,1105,WN,115,N635SW,85.0,85.0,70.0,13.0,13.0,PHX,LAX,370,6.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,19,1517.0,1510,1608.0,1605,AA,418,N431AA,51.0,55.0,37.0,3.0,7.0,DFW,OKC,175,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,13,1556.0,1545,1911.0,1920,WN,1298,N201LV,135.0,155.0,122.0,-9.0,11.0,PDX,PHX,1009,7.0,6.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,17,1710.0,1643,1856.0,1801,OH,5017,N369CA,106.0,78.0,56.0,55.0,27.0,ATL,SDF,321,6.0,44.0,0,N,0,0.0,27.0,28.0,0.0,0.0
1,12,1357.0,1243,1535.0,1437,NW,337,N366NB,98.0,114.0,78.0,58.0,74.0,LGA,DTW,501,6.0,14.0,0,N,0,0.0,0.0,0.0,0.0,58.0
1,26,1409.0,1220,1539.0,1400,9E,4790,84959E,90.0,100.0,70.0,99.0,109.0,IND,DCA,499,7.0,13.0,0,N,0,0.0,99.0,0.0,0.0,0.0
1,25,1342.0,1320,1628.0,1614,OO,3916,N433SW,106.0,114.0,86.0,14.0,22.0,SBA,SLC,615,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,22,1142.0,1130,1847.0,1843,US,302,N637AW,245.0,253.0,203.0,4.0,12.0,LAS,CLT,1916,8.0,34.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,30,1251.0,1245,1545.0,1554,XE,2629,N29906,114.0,129.0,103.0,-9.0,6.0,IAH,GSP,838,4.0,7.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,11,1907.0,1730,2112.0,1937,XE,3065,N15985,125.0,127.0,80.0,95.0,97.0,CLT,EWR,529,9.0,36.0,0,N,0,0.0,0.0,95.0,0.0,0.0
1,16,2146.0,2020,2350.0,2242,DL,1436,N699DL,124.0,142.0,92.0,68.0,86.0,ATL,EWR,745,6.0,26.0,0,N,0,0.0,4.0,0.0,0.0,64.0
1,3,1511.0,1405,1623.0,1520,WN,1941,N758SW,72.0,75.0,58.0,63.0,66.0,SNA,SJC,342,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,63.0
1,31,1202.0,1101,1213.0,1118,US,137,N827AW,71.0,77.0,47.0,55.0,61.0,PHX,LAS,256,9.0,15.0,0,N,0,0.0,0.0,0.0,0.0,55.0
1,25,1239.0,1221,1438.0,1438,AS,729,N303AS,179.0,197.0,166.0,0.0,18.0,TUS,SEA,1216,6.0,7.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,28,2120.0,2030,2241.0,2200,WN,3420,N481WN,81.0,90.0,69.0,41.0,50.0,RNO,PDX,444,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,41.0
1,11,1719.0,1705,1930.0,1919,EV,4232,N889AS,71.0,74.0,47.0,11.0,14.0,MOB,ATL,302,16.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,21,1647.0,1630,1749.0,1650,XE,2401,N16963,122.0,80.0,95.0,59.0,17.0,CLE,MKE,328,17.0,10.0,0,N,0,0.0,0.0,59.0,0.0,0.0
1,28,1410.0,1339,1758.0,1747,NW,122,N534US,168.0,188.0,148.0,11.0,31.0,PHX,MSP,1276,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,29,1539.0,1400,1612.0,1430,MQ,4410,N842AE,93.0,90.0,66.0,102.0,99.0,LEX,ORD,323,5.0,22.0,0,N,0,0.0,0.0,73.0,0.0,29.0
1,10,1728.0,1625,1852.0,1753,XE,2638,N14542,84.0,88.0,65.0,59.0,63.0,GPT,IAH,376,9.0,10.0,0,N,0,2.0,0.0,0.0,0.0,57.0
1,13,1215.0,1200,1508.0,1455,WN,1530,N623SW,113.0,115.0,99.0,13.0,15.0,MDW,BDL,777,5.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,5,1656.0,1610,1913.0,1833,AS,540,N626AS,137.0,143.0,123.0,40.0,46.0,PDX,SAN,933,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,40.0
1,13,1515.0,1506,1653.0,1640,9E,3757,84959E,158.0,154.0,112.0,13.0,9.0,DTW,TUL,790,30.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,4,1424.0,1410,1458.0,1455,9E,5838,84239E,34.0,45.0,15.0,3.0,14.0,DTW,FNT,56,6.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,7,2105.0,2020,0.0,2114,FL,32,N998AT,0.0,114.0,0.0,0.0,45.0,ATL,MDW,590,0.0,51.0,0,N,1,0.0,0.0,0.0,0.0,0.0
1,11,1743.0,1725,2217.0,2214,CO,761,N18350,214.0,229.0,180.0,3.0,18.0,SAT,EWR,1569,15.0,19.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,31,1352.0,1335,1457.0,1454,OO,5550,N566SW,65.0,79.0,53.0,3.0,17.0,SFO,SBA,262,2.0,10.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,18,748.0,630,853.0,738,UA,497,N933UA,125.0,128.0,101.0,75.0,78.0,MSP,DEN,680,7.0,17.0,0,N,0,75.0,0.0,0.0,0.0,0.0
1,7,1803.0,1754,1828.0,1822,YV,2777,N37178,85.0,88.0,75.0,6.0,9.0,PHX,BFL,425,4.0,6.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,8,2230.0,1932,2324.0,2037,OO,5707,N234SW,54.0,65.0,40.0,167.0,178.0,ACV,SMF,207,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,167.0
1,24,1607.0,1555,1826.0,1830,AA,1227,N454AA,139.0,155.0,119.0,-4.0,12.0,MSP,DFW,852,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,18,2110.0,2040,2311.0,2240,WN,380,N241WN,61.0,60.0,45.0,31.0,30.0,LAS,PHX,256,6.0,10.0,0,N,0,1.0,0.0,1.0,0.0,29.0
1,3,1227.0,1220,1229.0,1234,EV,4184,N827AS,62.0,74.0,47.0,-5.0,7.0,ATL,MOB,302,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,31,1826.0,1630,2206.0,1928,EV,4559,N868AS,160.0,118.0,120.0,158.0,116.0,MLI,ATL,633,11.0,29.0,0,N,0,116.0,0.0,42.0,0.0,0.0
1,3,1125.0,1105,1342.0,1333,OH,5088,N409CA,77.0,88.0,66.0,9.0,20.0,CID,CVG,419,3.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,3,1340.0,1325,1627.0,1620,WN,568,N754SW,107.0,115.0,98.0,7.0,15.0,MDW,ORF,704,2.0,7.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,20,853.0,805,1158.0,1042,EV,4412,N923EV,185.0,157.0,121.0,76.0,48.0,HPN,ATL,780,8.0,56.0,0,N,0,48.0,0.0,28.0,0.0,0.0
1,30,1104.0,1055,1221.0,1210,WN,1419,N528SW,77.0,75.0,51.0,11.0,9.0,PHL,PIT,267,6.0,20.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,23,2140.0,2040,126.0,50,AA,1162,N4XRAA,166.0,190.0,148.0,36.0,60.0,DFW,EWR,1372,6.0,12.0,0,N,0,19.0,0.0,0.0,0.0,17.0
1,23,1413.0,1405,1502.0,1500,EV,4851,N754EV,49.0,55.0,35.0,2.0,8.0,ATL,CAE,191,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,28,1058.0,1031,1244.0,1218,NW,372,N342NB,106.0,107.0,86.0,26.0,27.0,DTW,BOS,632,4.0,16.0,0,N,0,26.0,0.0,0.0,0.0,0.0
1,15,1455.0,1235,1804.0,1543,EV,4358,N823AS,129.0,128.0,99.0,141.0,140.0,GRK,ATL,803,10.0,20.0,0,N,0,140.0,0.0,1.0,0.0,0.0
1,22,650.0,635,1156.0,1125,AA,769,N063AA,246.0,230.0,210.0,31.0,15.0,JFK,SJU,1597,6.0,30.0,0,N,0,15.0,0.0,16.0,0.0,0.0
1,23,1627.0,1615,1715.0,1705,WN,3420,N736SA,108.0,110.0,92.0,10.0,12.0,DAL,ABQ,580,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,19,930.0,915,1031.0,1020,OH,5252,N653CA,61.0,65.0,39.0,11.0,15.0,CVG,PIT,256,3.0,19.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,27,2218.0,2055,2353.0,2239,OO,6637,N742SK,95.0,104.0,77.0,74.0,83.0,DEN,BZN,525,3.0,15.0,0,N,0,0.0,0.0,0.0,0.0,74.0
1,20,2018.0,1950,2143.0,2129,OH,5433,N962CA,85.0,99.0,71.0,14.0,28.0,CVG,SAV,515,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,14,1217.0,1105,1512.0,1418,CO,576,N33203,175.0,193.0,157.0,54.0,72.0,EWR,RSW,1068,4.0,14.0,0,N,0,6.0,0.0,0.0,0.0,48.0
1,13,2016.0,1855,2146.0,2040,9E,5796,87589E,90.0,105.0,73.0,66.0,81.0,MEM,DSM,490,5.0,12.0,0,N,0,0.0,0.0,0.0,0.0,66.0
1,30,2204.0,2030,2248.0,2120,WN,1160,N294WN,104.0,110.0,87.0,88.0,94.0,TPA,BNA,612,5.0,12.0,0,N,0,0.0,0.0,0.0,0.0,88.0
1,18,2037.0,1955,2159.0,2120,WN,1235,N644SW,82.0,85.0,68.0,39.0,42.0,HOU,MAF,441,4.0,10.0,0,N,0,29.0,0.0,0.0,0.0,10.0
1,25,1808.0,1759,2041.0,2029,FL,788,N972AT,93.0,90.0,66.0,12.0,9.0,STL,ATL,483,14.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,25,2204.0,2140,2355.0,2324,AA,2059,N421AA,171.0,164.0,154.0,31.0,24.0,DFW,SLC,988,4.0,13.0,0,N,0,12.0,0.0,7.0,0.0,12.0
1,13,1213.0,1200,1316.0,1310,AA,465,N518AA,183.0,190.0,163.0,6.0,13.0,DFW,SAN,1171,4.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,4,2143.0,2122,2303.0,2250,AS,153,N763AS,80.0,88.0,74.0,13.0,21.0,OME,ANC,539,3.0,3.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,17,1006.0,904,1211.0,1043,YV,7146,N505MJ,185.0,159.0,128.0,88.0,62.0,ORD,COS,911,6.0,51.0,0,N,0,88.0,0.0,0.0,0.0,0.0
1,24,1939.0,1840,2052.0,1955,WN,3132,N493WN,73.0,75.0,60.0,57.0,59.0,SNA,SJC,342,4.0,9.0,0,N,0,2.0,0.0,0.0,0.0,55.0
1,1,631.0,600,853.0,840,B6,68,N521JB,142.0,160.0,124.0,13.0,31.0,FLL,JFK,1069,6.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
1,9,739.0,720,926.0,910,AS,73,N647AS,107.0,110.0,87.0,16.0,19.0,JNU,ANC,571,4.0,16.0,0,N,0,0.0,0.0,0.0,0.0,16.0
1,27,1317.0,1243,1424.0,1329,OO,5542,N251YV,67.0,46.0,26.0,55.0,34.0,LAX,SBA,89,4.0,37.0,0,N,0,55.0,0.0,0.0,0.0,0.0
1,17,1301.0,1255,1441.0,1430,MQ,4651,N707EB,100.0,95.0,81.0,11.0,6.0,EWR,RDU,416,4.0,15.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,22,724.0,655,1045.0,1032,UA,702,N932UA,141.0,157.0,124.0,13.0,29.0,OAK,DEN,957,5.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,8,1237.0,1225,1519.0,1512,UA,49,N411UA,342.0,347.0,320.0,7.0,12.0,IAD,LAX,2288,4.0,18.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,17,1918.0,1700,2327.0,1949,DL,523,N976DL,249.0,169.0,136.0,218.0,138.0,LGA,ATL,761,85.0,28.0,0,N,0,0.0,0.0,218.0,0.0,0.0
2,8,1430.0,1415,1641.0,1640,MQ,4380,N846AE,131.0,145.0,115.0,1.0,15.0,BTR,ORD,810,7.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,22,1159.0,1005,1340.0,1200,WN,1148,N618WN,101.0,115.0,86.0,100.0,114.0,HOU,STL,687,3.0,12.0,0,N,0,4.0,0.0,0.0,0.0,96.0
2,23,1934.0,1923,2106.0,2055,DL,1450,N946DL,92.0,92.0,69.0,11.0,11.0,ATL,RIC,481,6.0,17.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,23,835.0,820,1148.0,1127,DL,1867,N373DA,193.0,187.0,155.0,21.0,15.0,JFK,MCO,944,10.0,28.0,0,N,0,15.0,0.0,6.0,0.0,0.0
2,21,654.0,645,930.0,1011,US,845,N111US,336.0,386.0,320.0,-41.0,9.0,BOS,LAS,2381,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,25,1237.0,1225,1454.0,1454,XE,2157,N12922,137.0,149.0,117.0,0.0,12.0,EWR,JAX,821,6.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,18,1048.0,1040,1145.0,1150,MQ,3843,N633AE,57.0,70.0,40.0,-5.0,8.0,DFW,LIT,304,3.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,22,1117.0,1108,1210.0,1201,US,435,N154AW,53.0,53.0,22.0,9.0,9.0,PHX,TUS,110,3.0,28.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,2,1121.0,1001,1402.0,1215,OO,6669,N708SK,221.0,194.0,170.0,107.0,80.0,ORD,BZN,1186,4.0,47.0,0,N,0,0.0,0.0,0.0,0.0,107.0
2,26,1922.0,1859,2042.0,2005,DL,1716,N976DL,80.0,66.0,40.0,37.0,23.0,ATL,TLH,223,3.0,37.0,0,N,0,0.0,0.0,14.0,0.0,23.0
2,22,1946.0,1920,2136.0,2106,CO,809,N33714,230.0,226.0,198.0,30.0,26.0,IAH,SNA,1347,8.0,24.0,0,N,0,12.0,0.0,4.0,0.0,14.0
2,5,1833.0,1725,2018.0,1926,NW,357,N527US,225.0,241.0,206.0,52.0,68.0,MSP,SFO,1589,5.0,14.0,0,N,0,52.0,0.0,0.0,0.0,0.0
2,6,1728.0,1718,1852.0,1839,DL,1145,N393DA,84.0,81.0,58.0,13.0,10.0,ATL,RDU,356,8.0,18.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,22,1214.0,1205,1332.0,1320,WN,3139,N656SW,78.0,75.0,57.0,12.0,9.0,SMF,ONT,389,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,1,1414.0,1330,1742.0,1705,AA,2224,N554AA,148.0,155.0,132.0,37.0,44.0,DFW,PBI,1103,3.0,13.0,0,N,0,0.0,0.0,0.0,0.0,37.0
2,21,1700.0,1625,1724.0,1640,EV,4237,N925EV,84.0,75.0,57.0,44.0,35.0,ATL,MOB,302,3.0,24.0,0,N,0,10.0,25.0,9.0,0.0,0.0
2,25,956.0,940,1056.0,1040,WN,1951,N613SW,60.0,60.0,48.0,16.0,16.0,STL,MCI,237,3.0,9.0,0,N,0,0.0,0.0,0.0,0.0,16.0
2,11,1503.0,1440,1624.0,1555,MQ,3842,N931AE,81.0,75.0,55.0,29.0,23.0,LIT,DFW,304,17.0,9.0,0,N,0,0.0,0.0,6.0,0.0,23.0
2,5,1049.0,1010,1504.0,1413,NW,580,N343NW,195.0,183.0,175.0,51.0,39.0,MSP,MCO,1310,8.0,12.0,0,N,0,25.0,0.0,12.0,0.0,14.0
2,5,1926.0,1746,2203.0,2038,UA,1497,N493UA,217.0,232.0,195.0,85.0,100.0,ORD,PHX,1440,8.0,14.0,0,N,0,0.0,45.0,0.0,0.0,40.0
2,3,1234.0,1216,1336.0,1317,OO,5737,N218SW,62.0,61.0,53.0,19.0,18.0,CIC,SFO,153,2.0,7.0,0,N,0,0.0,0.0,0.0,0.0,19.0
2,21,1637.0,1434,1809.0,1543,OO,5482,N565SW,92.0,69.0,70.0,146.0,123.0,RDD,SFO,199,5.0,17.0,0,N,0,0.0,0.0,146.0,0.0,0.0
2,26,1149.0,1100,1430.0,1338,XE,422,N11547,161.0,158.0,141.0,52.0,49.0,GEG,SAN,1027,3.0,17.0,0,N,0,0.0,0.0,3.0,0.0,49.0
2,8,1718.0,1650,1856.0,1816,UA,563,N426UA,158.0,146.0,118.0,40.0,28.0,PHL,ORD,678,8.0,32.0,0,N,0,0.0,0.0,40.0,0.0,0.0
2,19,1239.0,1045,1348.0,1216,UA,199,N941UA,129.0,151.0,113.0,92.0,114.0,PHL,ORD,678,5.0,11.0,0,N,0,92.0,0.0,0.0,0.0,0.0
2,13,1139.0,1120,1830.0,1820,CO,480,N78866,231.0,240.0,203.0,10.0,19.0,LAS,CLE,1825,7.0,21.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,8,2100.0,2020,2306.0,2230,WN,1417,N511SW,126.0,130.0,112.0,36.0,40.0,BNA,HOU,670,5.0,9.0,0,N,0,0.0,0.0,0.0,0.0,36.0
2,18,1111.0,1030,1220.0,1150,WN,1370,N762SW,129.0,140.0,110.0,30.0,41.0,PHL,MDW,668,5.0,14.0,0,N,0,0.0,0.0,0.0,0.0,30.0
2,1,1750.0,1725,2116.0,2055,WN,1639,N707SA,146.0,150.0,129.0,21.0,25.0,MDW,MCO,989,5.0,12.0,0,N,0,14.0,0.0,0.0,0.0,7.0
2,14,1126.0,1040,1202.0,1119,OO,5559,N567SW,36.0,39.0,23.0,43.0,46.0,MRY,SFO,77,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,43.0
2,15,1300.0,1210,1401.0,1305,YV,7403,N75987,121.0,115.0,94.0,56.0,50.0,IAD,HSV,595,3.0,24.0,0,N,0,0.0,0.0,0.0,0.0,56.0
2,15,857.0,823,1037.0,1000,UA,1195,N541UA,220.0,217.0,198.0,37.0,34.0,PIT,DEN,1290,6.0,16.0,0,N,0,34.0,0.0,3.0,0.0,0.0
2,22,1554.0,1542,1647.0,1636,OO,5477,N220SW,53.0,54.0,39.0,11.0,12.0,FAT,SFO,158,5.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,25,1343.0,1331,1625.0,1605,DL,1760,N916DN,222.0,214.0,190.0,20.0,12.0,ORD,SLC,1249,5.0,27.0,0,N,0,10.0,0.0,8.0,0.0,2.0
2,28,1711.0,1655,1828.0,1815,AA,2207,N629AA,137.0,140.0,117.0,13.0,16.0,DFW,EGE,720,5.0,15.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,10,1811.0,1800,1954.0,1925,EV,4702,N681BR,103.0,85.0,56.0,29.0,11.0,CLT,ATL,227,13.0,34.0,0,N,0,0.0,0.0,18.0,0.0,11.0
2,10,1348.0,1304,1702.0,1518,NW,717,N335NB,254.0,194.0,175.0,104.0,44.0,BOS,MSP,1124,8.0,71.0,0,N,0,0.0,0.0,60.0,0.0,44.0
2,4,1635.0,1555,1948.0,1820,AA,295,N373AA,253.0,205.0,157.0,88.0,40.0,MIA,ORD,1197,6.0,90.0,0,N,0,0.0,0.0,88.0,0.0,0.0
2,3,1814.0,1725,2008.0,1920,WN,2096,N515SW,174.0,175.0,157.0,48.0,49.0,HOU,PHX,1020,8.0,9.0,0,N,0,0.0,0.0,0.0,0.0,48.0
2,13,1125.0,1100,1251.0,1225,9E,5890,86659E,86.0,85.0,58.0,26.0,25.0,LEX,DTW,296,17.0,11.0,0,N,0,0.0,0.0,1.0,0.0,25.0
2,14,855.0,830,956.0,932,MQ,3047,N323AE,61.0,62.0,32.0,24.0,25.0,LAX,SAN,109,4.0,25.0,0,N,0,0.0,0.0,0.0,0.0,24.0
2,13,1050.0,1030,1232.0,1230,WN,2554,N276WN,222.0,240.0,211.0,2.0,20.0,MSY,LAS,1501,5.0,6.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,10,1831.0,1735,2135.0,2003,OH,5163,N936CA,184.0,148.0,133.0,92.0,56.0,PVD,CVG,722,1.0,50.0,0,N,0,0.0,56.0,36.0,0.0,0.0
2,16,1420.0,1345,1556.0,1539,UA,1455,N492UA,96.0,114.0,81.0,17.0,35.0,DEN,PHX,602,4.0,11.0,0,N,0,6.0,0.0,0.0,0.0,11.0
2,1,1342.0,1325,1452.0,1421,FL,535,N928AT,130.0,116.0,102.0,31.0,17.0,MCO,MEM,683,4.0,24.0,0,N,0,0.0,0.0,14.0,0.0,17.0
2,14,649.0,630,936.0,941,CO,333,N33637,227.0,251.0,200.0,-5.0,19.0,LGA,IAH,1416,12.0,15.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,11,705.0,600,755.0,700,YV,2691,N903FJ,50.0,60.0,33.0,55.0,65.0,MYR,CLT,156,7.0,10.0,0,N,0,55.0,0.0,0.0,0.0,0.0
2,14,2203.0,2150,2259.0,2245,WN,809,N294WN,56.0,55.0,43.0,14.0,13.0,HOU,MSY,303,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,2,1422.0,1415,1546.0,1542,CO,1557,N25705,144.0,147.0,124.0,4.0,7.0,IAH,DEN,861,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,20,1313.0,1248,1515.0,1453,FL,222,N895AT,122.0,125.0,108.0,22.0,25.0,FLL,PHF,792,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,22.0
2,22,1546.0,1500,1649.0,1605,WN,444,N723SW,63.0,65.0,45.0,44.0,46.0,LAX,LAS,236,3.0,15.0,0,N,0,31.0,0.0,0.0,0.0,13.0
2,14,606.0,600,758.0,737,UA,707,N531UA,172.0,157.0,147.0,21.0,6.0,ORD,DEN,888,10.0,15.0,0,N,0,6.0,0.0,15.0,0.0,0.0
2,1,1506.0,1500,1559.0,1605,WN,444,N251WN,53.0,65.0,43.0,-6.0,6.0,LAX,LAS,236,4.0,6.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,27,1650.0,1635,1753.0,1745,WN,878,N380SW,63.0,70.0,42.0,8.0,15.0,LAS,LAX,236,10.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,15,1243.0,1224,1310.0,1300,OO,6238,N944SW,87.0,96.0,67.0,10.0,19.0,CAK,ORD,344,8.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,1,1308.0,1135,1524.0,1400,WN,2803,N703SW,76.0,85.0,65.0,84.0,93.0,MSY,TPA,487,3.0,8.0,0,N,0,11.0,0.0,0.0,0.0,73.0
2,27,1401.0,1355,1533.0,1515,WN,89,N201LV,92.0,80.0,70.0,18.0,6.0,BNA,MDW,395,6.0,16.0,0,N,0,0.0,0.0,12.0,0.0,6.0
2,25,1945.0,1920,2239.0,2217,XE,209,N14907,114.0,117.0,93.0,22.0,25.0,TUS,AUS,797,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,22.0
2,27,2152.0,2125,2317.0,2243,FL,96,N988AT,85.0,78.0,58.0,34.0,27.0,ATL,RDU,356,3.0,24.0,0,N,0,0.0,0.0,7.0,0.0,27.0
2,20,1652.0,1539,2001.0,1859,US,849,N506AU,129.0,140.0,109.0,62.0,73.0,IAH,CLT,913,4.0,16.0,0,N,0,0.0,10.0,0.0,0.0,52.0
2,24,1114.0,1105,1749.0,1745,WN,1050,N258WN,275.0,280.0,254.0,4.0,9.0,PHX,MHT,2279,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,29,928.0,915,1009.0,940,MQ,4160,N522AE,101.0,85.0,60.0,29.0,13.0,CMH,ORD,296,4.0,37.0,0,N,0,0.0,4.0,16.0,0.0,9.0
2,1,2305.0,2125,230.0,55,WN,3920,N258WN,145.0,150.0,126.0,95.0,100.0,MDW,TPA,997,3.0,16.0,0,N,0,0.0,0.0,0.0,0.0,95.0
2,28,2122.0,2035,14.0,2359,B6,145,N605JB,172.0,204.0,152.0,15.0,47.0,JFK,RSW,1074,3.0,17.0,0,N,0,3.0,0.0,0.0,0.0,12.0
2,5,1544.0,1455,1904.0,1820,AS,582,N972AS,140.0,145.0,122.0,44.0,49.0,SEA,DEN,1024,6.0,12.0,0,N,0,44.0,0.0,0.0,0.0,0.0
2,11,1530.0,1442,1653.0,1622,UA,1209,N930UA,143.0,160.0,123.0,31.0,48.0,DEN,SFO,967,8.0,12.0,0,N,0,0.0,28.0,0.0,0.0,3.0
2,15,2009.0,2000,46.0,45,WN,88,N756SA,157.0,165.0,140.0,1.0,9.0,LAS,MCI,1140,4.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,23,1729.0,1700,2007.0,1946,UA,622,N854UA,98.0,106.0,80.0,21.0,29.0,ORD,DCA,612,3.0,15.0,0,N,0,0.0,0.0,0.0,0.0,21.0
2,13,1939.0,1825,2022.0,1929,US,1569,N952UW,43.0,64.0,25.0,53.0,74.0,PHL,BWI,90,5.0,13.0,0,N,0,2.0,0.0,0.0,0.0,51.0
2,26,1842.0,1820,1951.0,1950,WN,841,N737JW,69.0,90.0,53.0,1.0,22.0,SFO,LAX,337,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,2,1317.0,1310,1917.0,1938,US,1530,N187US,240.0,268.0,223.0,-21.0,7.0,PHX,PHL,2075,6.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
2,16,1704.0,1618,1845.0,1803,FL,76,N311AT,101.0,105.0,80.0,42.0,46.0,ATL,FLL,581,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,42.0
