Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2,4,2332.0,309,24.0,774,12,1429,1714,52.0,59.0,32.0,40.0,47.0,31,79,328,5.0,15.0,0,0,0,0.0,0.0,0.0,0.0,40.0
2,25,1106.0,306,1215.0,187,15,1699,1300,129.0,145.0,105.0,5.0,21.0,28,3,561,5.0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,6,1016.0,508,1318.0,611,5,1729,1715,122.0,124.0,94.0,15.0,17.0,41,40,745,8.0,20.0,0,0,0,0.0,1.0,0.0,0.0,14.0
2,8,2006.0,509,0.0,221,2,1730,591,0.0,111.0,0.0,0.0,37.0,39,23,692,0.0,56.0,0,0,1,0.0,0.0,0.0,0.0,0.0
2,22,1535.0,42,1855.0,77,9,1731,66,140.0,145.0,122.0,30.0,35.0,15,43,310,8.0,10.0,0,0,0,0.0,0.0,0.0,0.0,30.0
2,15,943.0,177,1423.0,775,13,1732,1716,220.0,232.0,199.0,-4.0,8.0,32,123,801,7.0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,1616.0,54,1756.0,26,2,1733,1717,100.0,110.0,80.0,1.0,11.0,111,3,119,10.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,6,1502.0,510,1714.0,458,12,1734,1718,252.0,236.0,195.0,34.0,18.0,44,12,735,11.0,46.0,0,0,0,6.0,0.0,16.0,0.0,12.0
2,2,1711.0,76,1845.0,66,1,1735,1214,214.0,225.0,196.0,15.0,26.0,1,17,270,9.0,9.0,0,0,0,0.0,6.0,0.0,0.0,9.0
2,30,2352.0,475,48.0,776,4,1736,236,56.0,66.0,41.0,47.0,57.0,31,190,244,3.0,12.0,0,0,0,0.0,0.0,0.0,0.0,47.0
2,12,700.0,18,1013.0,533,11,1008,1719,133.0,104.0,81.0,39.0,10.0,14,19,120,12.0,40.0,0,0,0,0.0,0.0,29.0,0.0,10.0
2,30,2116.0,62,2246.0,612,15,1737,1720,90.0,87.0,70.0,49.0,46.0,65,39,154,6.0,14.0,0,0,0,0.0,0.0,3.0,0.0,46.0
2,8,1742.0,96,1845.0,416,12,1285,1721,123.0,114.0,96.0,16.0,7.0,15,47,453,8.0,19.0,0,0,0,7.0,0.0,9.0,0.0,0.0
2,15,1003.0,129,1018.0,35,1,1738,1722,75.0,75.0,62.0,8.0,8.0,115,29,802,2.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,9,1111.0,193,1310.0,2,3,680,1061,119.0,135.0,103.0,0.0,16.0,12,11,104,5.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,12,1906.0,71,2001.0,496,15,1045,1723,55.0,69.0,39.0,67.0,81.0,28,34,93,4.0,12.0,0,0,0,0.0,0.0,0.0,0.0,67.0
2,14,1713.0,9,1945.0,682,10,1739,1724,152.0,84.0,60.0,116.0,48.0,111,75,605,14.0,78.0,0,0,0,48.0,0.0,68.0,0.0,0.0
2,12,704.0,302,800.0,777,7,1740,1725,56.0,65.0,43.0,20.0,29.0,187,9,803,6.0,7.0,0,0,0,20.0,0.0,0.0,0.0,0.0
2,15,659.0,211,1143.0,392,17,1385,1726,164.0,179.0,145.0,14.0,29.0,130,9,804,5.0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,19,1534.0,463,1851.0,702,12,1483,992,137.0,144.0,115.0,23.0,30.0,57,12,125,6.0,16.0,0,0,0,0.0,0.0,0.0,0.0,23.0
2,26,2314.0,213,114.0,636,15,362,1300,300.0,305.0,276.0,104.0,109.0,28,17,203,8.0,16.0,0,0,0,104.0,0.0,0.0,0.0,0.0
2,1,1316.0,8,1503.0,51,3,170,1727,107.0,95.0,74.0,68.0,56.0,12,18,612,3.0,30.0,0,0,0,26.0,0.0,12.0,0.0,30.0
2,4,1432.0,117,1510.0,423,4,1741,521,98.0,100.0,80.0,5.0,7.0,58,149,375,7.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,19,1118.0,197,1318.0,349,12,1742,1728,180.0,163.0,150.0,25.0,8.0,2,12,237,7.0,23.0,0,0,0,8.0,0.0,17.0,0.0,0.0
2,16,1002.0,80,1113.0,778,10,1743,1729,71.0,78.0,46.0,15.0,22.0,54,104,278,4.0,21.0,0,0,0,0.0,0.0,0.0,0.0,15.0
2,30,813.0,46,1600.0,31,12,1744,1730,287.0,300.0,263.0,0.0,13.0,31,0,230,6.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,17,2227.0,511,10.0,501,13,1655,1731,103.0,115.0,88.0,123.0,135.0,18,79,712,5.0,10.0,0,0,0,0.0,0.0,0.0,0.0,123.0
2,20,1816.0,453,2122.0,511,12,1745,1732,126.0,137.0,102.0,49.0,60.0,4,12,746,15.0,9.0,0,0,0,0.0,0.0,0.0,0.0,49.0
2,11,1707.0,178,1825.0,236,2,955,1733,78.0,75.0,53.0,15.0,12.0,12,153,369,11.0,14.0,0,0,0,12.0,0.0,3.0,0.0,0.0
2,5,1820.0,148,1921.0,164,1,1746,1606,121.0,125.0,110.0,26.0,30.0,73,74,146,4.0,7.0,0,0,0,2.0,0.0,0.0,0.0,24.0
2,20,2304.0,213,24.0,140,1,1612,1734,80.0,85.0,71.0,94.0,99.0,33,73,697,4.0,5.0,0,0,0,8.0,0.0,0.0,0.0,86.0
2,23,2202.0,119,22.0,779,17,1747,1735,320.0,301.0,283.0,51.0,32.0,28,17,203,12.0,25.0,0,0,0,32.0,0.0,19.0,0.0,0.0
2,6,2146.0,23,2240.0,227,2,1748,1736,54.0,50.0,35.0,30.0,26.0,12,119,417,3.0,16.0,0,0,0,26.0,0.0,4.0,0.0,0.0
2,25,953.0,39,1300.0,178,8,1749,1737,187.0,180.0,175.0,35.0,28.0,99,55,805,2.0,10.0,0,0,0,28.0,0.0,7.0,0.0,0.0
2,16,910.0,68,1032.0,633,13,1750,388,82.0,91.0,59.0,11.0,20.0,44,34,512,4.0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,18,1027.0,177,1858.0,495,17,914,1738,331.0,328.0,257.0,55.0,52.0,20,103,388,61.0,13.0,0,0,0,12.0,0.0,3.0,0.0,40.0
2,7,2102.0,328,2251.0,498,15,1751,1739,109.0,107.0,78.0,125.0,123.0,28,39,314,6.0,25.0,0,0,0,0.0,0.0,2.0,0.0,123.0
2,19,1242.0,214,1523.0,432,6,1752,1740,221.0,156.0,145.0,77.0,12.0,29,11,67,6.0,70.0,0,0,0,0.0,0.0,77.0,0.0,0.0
2,26,1814.0,158,1932.0,393,16,584,1741,78.0,88.0,70.0,-1.0,9.0,162,191,487,3.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,25,1138.0,512,1435.0,730,17,1753,1742,177.0,172.0,150.0,16.0,11.0,38,44,496,5.0,22.0,0,0,0,0.0,0.0,5.0,0.0,11.0
2,15,1612.0,513,1713.0,458,10,1754,1743,61.0,73.0,45.0,33.0,45.0,14,125,196,4.0,12.0,0,0,0,0.0,0.0,0.0,0.0,33.0
2,8,1259.0,514,1817.0,555,11,754,1744,198.0,221.0,179.0,29.0,52.0,3,68,801,5.0,14.0,0,0,0,29.0,0.0,0.0,0.0,0.0
2,5,2214.0,357,2339.0,175,10,1755,481,85.0,98.0,67.0,44.0,57.0,43,116,493,3.0,15.0,0,0,0,0.0,0.0,0.0,0.0,44.0
2,3,1710.0,206,2001.0,613,0,1756,1445,111.0,121.0,91.0,60.0,70.0,2,101,794,4.0,16.0,0,0,0,60.0,0.0,0.0,0.0,0.0
2,28,2142.0,212,2300.0,72,1,919,1745,78.0,75.0,64.0,30.0,27.0,16,16,18,4.0,10.0,0,0,0,0.0,0.0,3.0,0.0,27.0
2,0,2124.0,212,2312.0,780,15,1757,845,108.0,106.0,86.0,11.0,9.0,28,45,103,7.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,21,1243.0,8,1536.0,482,17,904,1746,173.0,178.0,137.0,18.0,23.0,148,128,563,14.0,22.0,0,0,0,0.0,0.0,0.0,0.0,18.0
2,11,1222.0,50,1351.0,2,3,1036,1747,89.0,90.0,63.0,41.0,42.0,2,68,159,3.0,23.0,0,0,0,0.0,0.0,4.0,0.0,37.0
2,2,1012.0,180,0.0,522,3,1758,1748,0.0,155.0,0.0,0.0,7.0,28,3,561,0.0,32.0,0,0,1,0.0,0.0,0.0,0.0,0.0
2,13,2227.0,91,2246.0,72,3,1759,1749,139.0,150.0,122.0,16.0,27.0,12,47,351,4.0,13.0,0,0,0,14.0,0.0,0.0,0.0,2.0
2,15,1415.0,131,1807.0,15,3,1760,1296,172.0,174.0,138.0,8.0,10.0,72,22,731,12.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,25,756.0,160,1037.0,378,17,1458,305,281.0,281.0,243.0,6.0,6.0,22,83,806,8.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,14,904.0,95,1205.0,514,6,405,1750,361.0,387.0,327.0,3.0,29.0,29,17,23,8.0,26.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,12,2002.0,154,2321.0,72,1,1761,1471,139.0,145.0,126.0,51.0,57.0,33,7,147,6.0,7.0,0,0,0,6.0,0.0,0.0,0.0,45.0
2,5,1828.0,101,2034.0,428,13,407,1751,306.0,336.0,285.0,-17.0,13.0,131,5,807,9.0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,4,712.0,226,846.0,781,11,1762,1752,214.0,208.0,176.0,18.0,12.0,14,15,808,8.0,30.0,0,0,0,12.0,0.0,6.0,0.0,0.0
2,26,1617.0,54,1734.0,49,1,1763,1433,77.0,85.0,65.0,4.0,12.0,66,15,268,5.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,24,1639.0,9,1950.0,122,5,1018,1753,131.0,120.0,101.0,25.0,14.0,88,8,323,10.0,20.0,0,0,0,0.0,0.0,11.0,0.0,14.0
2,28,1906.0,14,2138.0,672,15,1764,1754,152.0,146.0,117.0,77.0,71.0,29,9,425,9.0,26.0,0,0,0,0.0,0.0,6.0,0.0,71.0
2,5,944.0,93,1823.0,86,8,1488,1417,339.0,326.0,325.0,57.0,44.0,66,103,764,4.0,10.0,0,0,0,0.0,0.0,13.0,0.0,44.0
2,22,1241.0,53,1638.0,458,1,826,639,117.0,125.0,98.0,-2.0,6.0,25,142,267,4.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,5,2204.0,119,2353.0,779,17,1747,1755,289.0,301.0,254.0,22.0,34.0,28,17,203,14.0,21.0,0,0,0,22.0,0.0,0.0,0.0,0.0
2,22,655.0,211,853.0,782,15,1765,1756,118.0,116.0,99.0,27.0,25.0,43,9,216,8.0,11.0,0,0,0,25.0,0.0,2.0,0.0,0.0
2,1,1437.0,214,1644.0,308,2,1766,1757,127.0,110.0,93.0,144.0,127.0,49,44,97,9.0,25.0,0,0,0,0.0,0.0,30.0,0.0,114.0
2,2,1617.0,151,1817.0,6,1,1767,472,60.0,65.0,53.0,52.0,57.0,18,63,131,2.0,5.0,0,0,0,52.0,0.0,0.0,0.0,0.0
2,8,2150.0,515,2230.0,783,17,1768,812,100.0,107.0,80.0,7.0,14.0,28,18,57,7.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,10,1304.0,135,1525.0,423,1,1769,1758,81.0,80.0,71.0,20.0,19.0,46,1,493,4.0,6.0,0,0,0,11.0,0.0,1.0,0.0,8.0
2,6,1212.0,192,1424.0,424,15,255,1759,132.0,144.0,115.0,59.0,71.0,38,50,49,4.0,13.0,0,0,0,0.0,0.0,0.0,0.0,59.0
2,8,1841.0,7,1845.0,499,1,1299,1760,64.0,70.0,53.0,0.0,6.0,45,30,153,4.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,15,2049.0,30,2205.0,442,0,1770,1761,76.0,84.0,55.0,86.0,94.0,21,0,809,11.0,10.0,0,0,0,86.0,0.0,0.0,0.0,0.0
2,26,1442.0,254,1551.0,301,1,366,1644,69.0,60.0,50.0,21.0,12.0,35,92,408,3.0,16.0,0,0,0,0.0,0.0,9.0,0.0,12.0
2,3,1949.0,171,2227.0,406,14,1771,1762,158.0,141.0,102.0,41.0,24.0,62,103,114,17.0,39.0,0,0,0,24.0,0.0,17.0,0.0,0.0
2,13,712.0,226,1032.0,784,6,1623,1763,380.0,398.0,352.0,-6.0,12.0,29,5,423,6.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,10,1348.0,120,1705.0,492,6,1772,129,257.0,242.0,216.0,43.0,28.0,29,8,44,13.0,28.0,0,0,0,28.0,0.0,15.0,0.0,0.0
2,24,2225.0,91,2.0,352,13,1769,1764,157.0,174.0,140.0,8.0,25.0,22,68,810,5.0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,26,1525.0,42,1619.0,31,3,1773,1765,174.0,180.0,153.0,19.0,25.0,12,15,43,8.0,13.0,0,0,0,0.0,8.0,0.0,0.0,11.0
2,21,1054.0,3,1611.0,255,1,1774,1766,197.0,215.0,184.0,16.0,34.0,25,29,811,2.0,11.0,0,0,0,1.0,0.0,0.0,0.0,15.0
2,21,2148.0,324,8.0,776,12,633,238,80.0,81.0,61.0,7.0,8.0,15,73,710,5.0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,9,1210.0,80,1421.0,75,5,1775,1135,71.0,70.0,52.0,151.0,150.0,112,23,205,8.0,11.0,0,0,0,0.0,24.0,1.0,0.0,126.0
2,5,1539.0,63,1701.0,105,1,1513,1767,82.0,90.0,68.0,1.0,9.0,23,5,180,4.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,11,2016.0,13,2253.0,140,2,1776,562,97.0,105.0,80.0,3.0,11.0,2,78,216,4.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,9,2136.0,146,2240.0,206,12,818,1768,64.0,47.0,30.0,48.0,31.0,15,61,421,6.0,28.0,0,0,0,11.0,0.0,17.0,0.0,20.0
2,8,1457.0,72,1636.0,40,2,238,1769,159.0,165.0,141.0,6.0,12.0,26,66,812,3.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,12,1257.0,135,1608.0,785,14,1777,1770,131.0,132.0,107.0,11.0,12.0,12,27,386,4.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,24,1332.0,516,1424.0,786,4,1778,1771,52.0,51.0,34.0,62.0,61.0,60,12,143,6.0,12.0,0,0,0,62.0,0.0,0.0,0.0,0.0
2,4,1453.0,72,1720.0,330,17,1650,1772,147.0,169.0,125.0,-14.0,8.0,38,103,538,11.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,3,517.0,517,631.0,787,11,1239,1673,74.0,86.0,60.0,22.0,34.0,188,68,813,9.0,5.0,0,0,0,22.0,0.0,0.0,0.0,0.0
2,17,1456.0,65,1835.0,499,13,1779,1773,219.0,245.0,202.0,-10.0,16.0,83,50,801,3.0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,14,850.0,173,1045.0,788,0,1780,1774,115.0,91.0,83.0,119.0,95.0,189,12,738,17.0,15.0,0,0,0,119.0,0.0,0.0,0.0,0.0
2,30,1012.0,180,1122.0,558,1,1781,306,70.0,75.0,61.0,2.0,7.0,9,46,484,3.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,9,1652.0,40,1814.0,789,7,695,1725,82.0,93.0,66.0,96.0,107.0,190,9,10,10.0,6.0,0,0,0,96.0,0.0,0.0,0.0,0.0
2,16,1342.0,89,1445.0,33,4,1573,853,63.0,65.0,49.0,100.0,102.0,104,82,463,4.0,10.0,0,0,0,0.0,100.0,0.0,0.0,0.0
2,0,1506.0,98,1828.0,77,3,54,1775,142.0,155.0,126.0,3.0,16.0,2,7,315,8.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,6,1957.0,161,2152.0,661,17,1782,1776,295.0,319.0,274.0,-12.0,12.0,28,6,814,8.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,9,1711.0,320,1833.0,3,10,1783,478,82.0,95.0,58.0,168.0,181.0,43,112,261,7.0,17.0,0,0,0,168.0,0.0,0.0,0.0,0.0
2,4,702.0,18,822.0,233,5,1784,341,80.0,95.0,60.0,-3.0,12.0,20,5,65,5.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,19,641.0,302,852.0,87,2,1785,117,71.0,70.0,45.0,7.0,6.0,2,46,187,4.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,12,1644.0,12,1934.0,28,6,1786,1777,170.0,165.0,152.0,194.0,189.0,29,1,702,8.0,10.0,0,0,0,0.0,189.0,5.0,0.0,0.0
2,18,757.0,33,944.0,587,13,1726,1778,287.0,294.0,266.0,20.0,27.0,63,47,669,11.0,10.0,0,0,0,20.0,0.0,0.0,0.0,0.0
2,25,1230.0,200,1432.0,625,6,1692,1779,122.0,149.0,102.0,-12.0,15.0,29,9,425,7.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,7,1705.0,81,1820.0,526,7,1787,1780,135.0,154.0,121.0,111.0,130.0,28,73,257,4.0,10.0,0,0,0,0.0,111.0,0.0,0.0,0.0
2,6,2151.0,258,2203.0,660,7,913,452,72.0,77.0,50.0,1.0,6.0,28,104,516,3.0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,27,1727.0,35,1955.0,14,3,979,1459,328.0,335.0,304.0,0.0,7.0,44,17,509,6.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,30,1323.0,27,1655.0,30,6,1307,1781,152.0,154.0,125.0,6.0,8.0,41,46,223,5.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,18,1201.0,34,1518.0,92,1,449,906,137.0,150.0,123.0,23.0,36.0,33,1,555,4.0,10.0,0,0,0,23.0,0.0,0.0,0.0,0.0
2,22,1842.0,7,2036.0,790,7,1788,1701,114.0,102.0,78.0,19.0,7.0,191,9,815,24.0,12.0,0,0,0,0.0,0.0,12.0,0.0,7.0
2,29,2141.0,518,2300.0,300,11,1789,1782,79.0,91.0,59.0,3.0,15.0,43,50,406,7.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,27,1735.0,35,1926.0,90,10,1790,249,111.0,110.0,92.0,16.0,15.0,131,9,768,8.0,11.0,0,0,0,0.0,0.0,1.0,0.0,15.0
2,14,1707.0,266,1759.0,15,17,1791,1106,112.0,133.0,88.0,0.0,21.0,28,11,756,6.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,5,1201.0,519,1502.0,432,15,1792,1177,121.0,117.0,96.0,56.0,52.0,112,9,395,11.0,14.0,0,0,0,0.0,0.0,4.0,0.0,52.0
2,16,1715.0,42,1937.0,736,14,1793,1783,142.0,129.0,89.0,148.0,135.0,62,20,378,7.0,46.0,0,0,0,0.0,0.0,148.0,0.0,0.0
2,12,2204.0,185,51.0,689,17,1794,1784,287.0,343.0,256.0,268.0,324.0,7,83,657,4.0,27.0,0,0,0,0.0,0.0,0.0,0.0,268.0
2,12,1020.0,60,1357.0,681,17,799,1785,157.0,123.0,100.0,224.0,190.0,112,9,395,7.0,50.0,0,0,0,190.0,0.0,34.0,0.0,0.0
2,2,1219.0,184,1534.0,308,13,1795,1786,375.0,400.0,355.0,74.0,99.0,18,175,816,4.0,16.0,0,0,0,0.0,0.0,0.0,0.0,74.0
2,24,1005.0,520,1243.0,364,4,1268,1787,98.0,101.0,74.0,8.0,11.0,4,83,500,4.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,2,2239.0,213,10.0,306,11,1796,1788,211.0,222.0,196.0,63.0,74.0,14,32,817,2.0,13.0,0,0,0,26.0,0.0,0.0,0.0,37.0
2,3,731.0,202,1027.0,471,7,1797,1789,116.0,132.0,99.0,-5.0,11.0,95,9,257,4.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,6,1021.0,351,1229.0,187,11,678,763,128.0,133.0,99.0,19.0,24.0,54,68,461,14.0,15.0,0,0,0,14.0,0.0,0.0,0.0,5.0
2,27,1331.0,116,1528.0,423,2,738,372,177.0,160.0,148.0,23.0,6.0,110,11,392,10.0,19.0,0,0,0,2.0,0.0,17.0,0.0,4.0
2,6,1758.0,21,1853.0,83,1,1798,1790,55.0,50.0,41.0,33.0,28.0,1,67,328,4.0,10.0,0,0,0,0.0,0.0,5.0,0.0,28.0
2,3,1636.0,6,1804.0,273,5,1571,1791,88.0,70.0,53.0,74.0,56.0,29,99,676,5.0,30.0,0,0,0,0.0,0.0,30.0,0.0,44.0
2,25,46.0,521,142.0,791,13,1799,1792,56.0,78.0,42.0,25.0,47.0,25,4,94,3.0,11.0,0,0,0,1.0,0.0,0.0,0.0,24.0
2,18,1837.0,522,2124.0,152,9,816,14,107.0,109.0,85.0,14.0,16.0,25,12,17,11.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,1518.0,72,1704.0,149,5,1800,145,106.0,80.0,88.0,59.0,33.0,61,23,278,9.0,9.0,0,0,0,0.0,0.0,59.0,0.0,0.0
2,22,1533.0,40,1649.0,91,1,1801,1606,76.0,80.0,61.0,24.0,28.0,25,79,432,3.0,12.0,0,0,0,0.0,0.0,0.0,0.0,24.0
2,19,2207.0,258,2351.0,792,12,1802,139,164.0,129.0,109.0,57.0,22.0,44,11,114,4.0,51.0,0,0,0,0.0,0.0,57.0,0.0,0.0
2,26,1353.0,460,1629.0,173,17,1336,1793,96.0,56.0,45.0,64.0,24.0,46,9,213,9.0,42.0,0,0,0,4.0,0.0,54.0,0.0,6.0
2,27,2154.0,523,2259.0,620,15,1803,1684,65.0,69.0,46.0,51.0,55.0,9,115,753,7.0,12.0,0,0,0,0.0,0.0,0.0,0.0,51.0
2,9,1203.0,524,1241.0,757,4,121,1794,38.0,46.0,26.0,9.0,17.0,52,17,112,3.0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,24,1345.0,460,1553.0,399,14,1470,1795,68.0,78.0,59.0,6.0,16.0,112,27,818,2.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,15,1100.0,265,1339.0,793,4,1804,417,99.0,100.0,75.0,12.0,13.0,15,150,210,6.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,10,756.0,92,908.0,309,10,1805,1796,132.0,135.0,108.0,13.0,16.0,28,92,206,3.0,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,2211.0,123,37.0,543,6,1806,1797,206.0,184.0,161.0,113.0,91.0,0,8,124,5.0,40.0,0,0,0,91.0,0.0,22.0,0.0,0.0
2,15,1501.0,479,2048.0,463,12,295,1281,227.0,224.0,183.0,146.0,143.0,15,20,155,7.0,37.0,0,0,0,0.0,0.0,146.0,0.0,0.0
2,26,2305.0,90,159.0,140,3,275,1798,174.0,160.0,134.0,189.0,175.0,63,22,630,25.0,15.0,0,0,0,0.0,0.0,189.0,0.0,0.0
2,16,610.0,310,1201.0,794,6,906,1799,231.0,247.0,216.0,-6.0,10.0,40,8,640,4.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,26,1840.0,35,1941.0,77,3,1279,1800,61.0,65.0,42.0,76.0,80.0,19,3,224,10.0,9.0,0,0,0,73.0,0.0,0.0,0.0,3.0
2,17,1820.0,525,1949.0,715,6,1807,1801,89.0,110.0,68.0,-4.0,17.0,32,23,394,4.0,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,6,1727.0,194,1805.0,80,2,1808,189,98.0,90.0,64.0,80.0,72.0,45,11,79,5.0,29.0,0,0,0,0.0,0.0,8.0,0.0,72.0
2,23,2241.0,526,2337.0,630,11,1192,1802,56.0,60.0,39.0,8.0,12.0,14,56,674,9.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,12,757.0,92,850.0,795,13,1336,1792,173.0,182.0,157.0,8.0,17.0,12,15,43,4.0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,11,1826.0,44,2108.0,136,4,1809,1803,162.0,65.0,85.0,123.0,26.0,14,91,671,5.0,72.0,0,0,0,123.0,0.0,0.0,0.0,0.0
2,30,1321.0,105,1552.0,386,7,1810,1804,151.0,143.0,124.0,29.0,21.0,61,9,819,11.0,16.0,0,0,0,21.0,0.0,8.0,0.0,0.0
2,29,1350.0,116,1701.0,30,12,1811,1805,131.0,144.0,112.0,12.0,25.0,31,12,556,3.0,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,23,2128.0,97,2301.0,796,12,1556,1806,153.0,156.0,137.0,25.0,28.0,15,32,125,4.0,12.0,0,0,0,0.0,0.0,0.0,0.0,25.0
2,26,2157.0,82,2314.0,43,3,1802,1807,137.0,155.0,115.0,99.0,117.0,39,11,221,6.0,16.0,0,0,0,0.0,28.0,0.0,0.0,71.0
2,20,1706.0,76,1833.0,10,2,1812,882,87.0,60.0,74.0,48.0,21.0,117,11,105,6.0,7.0,0,0,0,0.0,0.0,42.0,0.0,6.0
2,18,2358.0,245,57.0,335,10,1813,249,59.0,55.0,29.0,92.0,88.0,28,35,820,6.0,24.0,0,0,0,0.0,0.0,4.0,0.0,88.0
2,26,2158.0,527,32.0,305,16,872,1808,214.0,212.0,186.0,17.0,15.0,40,148,367,4.0,24.0,0,0,0,3.0,0.0,2.0,0.0,12.0
2,5,1625.0,6,1811.0,237,2,200,1460,106.0,75.0,44.0,76.0,45.0,7,39,308,5.0,57.0,0,0,0,5.0,0.0,31.0,0.0,40.0
2,24,1925.0,528,2120.0,459,12,1814,1809,115.0,123.0,97.0,6.0,14.0,18,5,577,9.0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,2,1743.0,54,1836.0,245,1,800,1328,53.0,60.0,42.0,91.0,98.0,19,49,341,6.0,5.0,0,0,0,91.0,0.0,0.0,0.0,0.0
2,16,1730.0,69,1827.0,347,14,1815,162,57.0,73.0,24.0,14.0,30.0,32,103,567,11.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,4,836.0,234,1104.0,39,1,1816,1594,328.0,345.0,314.0,9.0,26.0,85,15,821,6.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,30,1935.0,47,18.0,146,5,1266,1810,163.0,181.0,150.0,37.0,55.0,69,73,688,5.0,8.0,0,0,0,9.0,0.0,0.0,0.0,28.0
2,1,1231.0,127,1439.0,507,11,1806,1298,128.0,126.0,106.0,28.0,26.0,48,19,382,8.0,14.0,0,0,0,21.0,0.0,2.0,0.0,5.0
2,17,1421.0,246,1538.0,139,3,1738,469,77.0,80.0,63.0,3.0,6.0,12,24,316,5.0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,11,1705.0,253,1853.0,560,0,1817,1811,108.0,104.0,75.0,12.0,8.0,44,19,591,6.0,27.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,10,2121.0,156,45.0,723,3,592,1812,144.0,145.0,121.0,55.0,56.0,12,33,822,5.0,18.0,0,0,0,48.0,0.0,0.0,0.0,7.0
2,7,2211.0,90,2342.0,726,7,1818,357,91.0,83.0,58.0,129.0,121.0,28,172,691,6.0,27.0,0,0,0,0.0,121.0,8.0,0.0,0.0
2,16,1832.0,158,1956.0,797,17,1403,224,84.0,91.0,61.0,20.0,27.0,28,131,659,4.0,19.0,0,0,0,13.0,0.0,0.0,0.0,7.0
