Month,origin_long,origin_lat,dest_lat,dest_long,ArrDelay
3,-96.852,32.847,30.194000000000003,-97.67,6.0
3,-95.34,29.98,42.946999999999996,-87.896,38.0
3,-121.59100000000001,38.695,39.858000000000004,-104.667,-8.0
3,-71.428,41.724,28.429000000000002,-81.316,-27.0
3,-111.978,40.788000000000004,40.692,-74.169,136.0
3,-84.662,39.046,30.494,-81.688,77.0
3,-84.427,33.64,32.899,-80.04,13.0
3,-98.47,29.534000000000002,32.896,-97.037,52.0
3,-87.904,41.979,,,12.0
3,-83.353,42.211999999999996,,,112.0
3,-84.662,39.046,29.98,-95.34,57.0
3,-73.872,40.777,41.979,-87.904,27.0
3,-75.241,39.872,33.942,-118.40799999999999,35.0
3,-84.427,33.64,44.88,-93.21700000000001,72.0
3,-121.59100000000001,38.695,36.08,-115.152,6.0
3,-117.601,34.056,36.08,-115.152,128.0
3,-112.008,33.434,39.872,-75.241,-11.0
3,-95.89399999999999,41.302,42.211999999999996,-83.353,81.0
3,-73.872,40.777,26.072,-80.153,10.0
3,-106.37799999999999,31.807,33.434,-112.008,26.0
3,-117.53399999999999,47.62,43.56399999999999,-116.223,56.0
3,-87.75200000000001,41.786,33.563,-86.75299999999999,14.0
3,-84.427,33.64,28.429000000000002,-81.316,-2.0
3,-122.221,37.721,45.589,-122.59700000000001,40.0
3,-95.34,29.98,41.979,-87.904,-1.0
3,-76.668,39.175,39.046,-84.662,5.0
3,-111.978,40.788000000000004,39.858000000000004,-104.667,13.0
3,-80.153,26.072,27.975,-82.53299999999999,26.0
3,-73.872,40.777,41.979,-87.904,33.0
3,-89.977,35.042,30.483,-86.525,29.0
3,,,,,14.0
3,-77.03699999999999,38.852,33.64,-84.427,15.0
3,-95.88799999999999,36.198,33.434,-112.008,42.0
3,-115.152,36.08,47.449,-122.309,20.0
3,-121.929,37.361999999999995,34.056,-117.601,49.0
3,-77.03699999999999,38.852,43.14,-89.337,-4.0
3,-86.678,36.124,39.998000000000005,-82.89200000000001,256.0
3,-84.662,39.046,39.858000000000004,-104.667,16.0
3,-115.152,36.08,33.942,-118.40799999999999,9.0
3,-112.008,33.434,44.88,-93.21700000000001,-8.0
3,-77.456,38.944,42.364,-71.005,56.0
3,-112.008,33.434,32.733000000000004,-117.189,5.0
3,-90.36,38.748000000000005,42.364,-71.005,25.0
3,-78.78699999999999,35.876999999999995,40.64,-73.779,28.0
3,-71.005,42.364,40.777,-73.872,37.0
3,-157.92700000000002,21.316,33.942,-118.40799999999999,73.0
3,-81.755,26.535999999999998,40.64,-73.779,51.0
3,-115.152,36.08,29.534000000000002,-98.47,-12.0
3,-117.189,32.733000000000004,32.896,-97.037,245.0
3,-104.667,39.858000000000004,28.429000000000002,-81.316,145.0
3,-122.375,37.619,33.942,-118.40799999999999,81.0
3,-117.868,33.676,37.721,-122.221,23.0
3,-110.941,32.116,32.733000000000004,-117.189,25.0
3,-77.03699999999999,38.852,41.93899999999999,-72.683,31.0
3,-98.47,29.534000000000002,32.896,-97.037,66.0
3,-82.53299999999999,27.975,33.64,-84.427,39.0
3,-81.316,28.429000000000002,,,14.0
3,-77.03699999999999,38.852,41.979,-87.904,9.0
3,-115.152,36.08,41.786,-87.75200000000001,-14.0
3,-87.904,41.979,26.072,-80.153,136.0
3,-84.427,33.64,37.619,-122.375,28.0
3,-81.316,28.429000000000002,40.692,-74.169,107.0
3,-104.667,39.858000000000004,37.150999999999996,-107.75399999999999,10.0
3,-73.803,42.748000000000005,33.64,-84.427,109.0
3,-84.427,33.64,33.942,-118.40799999999999,88.0
3,-81.316,28.429000000000002,40.692,-74.169,31.0
3,,,,,34.0
3,-87.904,41.979,40.777,-73.872,111.0
3,-81.316,28.429000000000002,32.896,-97.037,61.0
3,-118.40799999999999,33.942,32.116,-110.941,9.0
3,-73.872,40.777,36.124,-86.678,119.0
3,-104.667,39.858000000000004,33.64,-84.427,10.0
3,-90.36,38.748000000000005,41.786,-87.75200000000001,125.0
3,-81.316,28.429000000000002,40.64,-73.779,4.0
3,-112.008,33.434,43.56399999999999,-116.223,3.0
3,-81.755,26.535999999999998,33.64,-84.427,13.0
3,-97.037,32.896,32.733000000000004,-117.189,83.0
3,-87.75200000000001,41.786,28.429000000000002,-81.316,19.0
3,-75.241,39.872,41.786,-87.75200000000001,-2.0
3,-104.667,39.858000000000004,33.676,-117.868,26.0
3,-82.53299999999999,27.975,39.046,-84.662,32.0
3,-72.683,41.93899999999999,33.64,-84.427,11.0
3,-112.008,33.434,33.942,-118.40799999999999,18.0
3,-80.233,40.491,42.364,-71.005,53.0
3,-89.977,35.042,,,43.0
3,-121.59100000000001,38.695,32.733000000000004,-117.189,27.0
3,-87.75200000000001,41.786,33.563,-86.75299999999999,72.0
3,-118.40799999999999,33.942,33.434,-112.008,17.0
3,-83.353,42.211999999999996,39.902,-84.219,103.0
3,-87.904,41.979,33.829,-116.507,51.0
3,-122.309,47.449,38.748000000000005,-90.36,2.0
3,-82.89200000000001,39.998000000000005,41.786,-87.75200000000001,190.0
3,-87.896,42.946999999999996,44.88,-93.21700000000001,66.0
3,-77.456,38.944,40.193000000000005,-76.763,56.0
3,-95.88799999999999,36.198,32.896,-97.037,2.0
3,-84.427,33.64,,,16.0
3,-83.353,42.211999999999996,,,8.0
3,-84.427,33.64,33.563,-86.75299999999999,20.0
3,-85.523,42.881,41.412,-81.85,282.0
3,-77.03699999999999,38.852,40.777,-73.872,209.0
3,-111.978,40.788000000000004,,,11.0
3,-112.008,33.434,40.788000000000004,-111.978,0.0
3,-134.576,58.355,47.449,-122.309,2.0
3,-74.169,40.692,29.993000000000002,-90.258,33.0
3,-95.34,29.98,32.896,-97.037,33.0
3,-95.279,29.645,30.194000000000003,-97.67,9.0
3,-117.189,32.733000000000004,41.979,-87.904,-17.0
3,-122.375,37.619,43.56399999999999,-116.223,50.0
3,-84.427,33.64,24.555999999999997,-81.759,163.0
3,,,,,66.0
3,-111.978,40.788000000000004,33.942,-118.40799999999999,20.0
3,-87.896,42.946999999999996,42.881,-85.523,13.0
3,-87.904,41.979,,,17.0
3,,,,,7.0
3,-73.779,40.64,33.942,-118.40799999999999,149.0
3,-82.53299999999999,27.975,26.072,-80.153,62.0
3,-111.978,40.788000000000004,,,18.0
3,-95.34,29.98,41.302,-95.89399999999999,-3.0
3,-83.353,42.211999999999996,39.872,-75.241,4.0
3,-83.353,42.211999999999996,42.881,-85.523,85.0
3,-117.868,33.676,37.619,-122.375,33.0
3,-87.904,41.979,41.534,-93.663,11.0
3,-104.7,38.806,39.046,-84.662,9.0
3,,,,,99.0
3,-84.662,39.046,41.979,-87.904,6.0
3,,,,,43.0
3,-97.037,32.896,26.176,-98.23899999999999,5.0
3,-84.427,33.64,30.494,-81.688,50.0
3,-95.34,29.98,32.733000000000004,-117.189,21.0
3,-98.47,29.534000000000002,29.98,-95.34,-3.0
3,-84.427,33.64,40.491,-80.233,54.0
3,-104.667,39.858000000000004,32.896,-97.037,39.0
3,-97.037,32.896,37.65,-97.43299999999999,113.0
3,-84.427,33.64,36.894,-76.20100000000001,8.0
3,-80.233,40.491,39.872,-75.241,47.0
3,-83.353,42.211999999999996,40.692,-74.169,111.0
3,-118.40799999999999,33.942,38.695,-121.59100000000001,7.0
3,-115.152,36.08,33.64,-84.427,7.0
3,-112.008,33.434,33.64,-84.427,98.0
3,-75.241,39.872,33.64,-84.427,328.0
3,-98.47,29.534000000000002,41.979,-87.904,-7.0
3,-80.943,35.214,32.896,-97.037,10.0
3,-95.34,29.98,36.124,-86.678,65.0
3,-97.67,30.194000000000003,32.847,-96.852,120.0
3,-87.904,41.979,41.93899999999999,-72.683,37.0
3,-86.678,36.124,33.434,-112.008,56.0
3,-87.904,41.979,38.852,-77.03699999999999,45.0
3,-115.152,36.08,32.733000000000004,-117.189,64.0
3,-97.037,32.896,0.0,0.0,184.0
3,-96.852,32.847,36.198,-95.88799999999999,13.0
3,-98.47,29.534000000000002,35.876999999999995,-78.78699999999999,24.0
3,-87.904,41.979,29.993000000000002,-90.258,16.0
3,-121.929,37.361999999999995,41.979,-87.904,106.0
3,-87.904,41.979,,,17.0
3,-118.40799999999999,33.942,37.619,-122.375,2.0
3,-87.904,41.979,33.434,-112.008,109.0
3,-77.03699999999999,38.852,42.211999999999996,-83.353,8.0
3,-97.601,35.393,41.979,-87.904,49.0
3,-93.21700000000001,44.88,32.116,-110.941,5.0
3,-95.34,29.98,39.175,-76.668,30.0
3,-93.21700000000001,44.88,32.116,-110.941,15.0
3,-87.904,41.979,36.894,-76.20100000000001,19.0
3,-122.309,47.449,40.788000000000004,-111.978,15.0
3,-116.223,43.56399999999999,39.498000000000005,-119.76799999999999,33.0
3,-112.008,33.434,,,3.0
3,-66.002,18.439,40.692,-74.169,22.0
3,-84.427,33.64,40.491,-80.233,87.0
3,-111.978,40.788000000000004,39.858000000000004,-104.667,21.0
3,-90.07600000000001,32.311,33.64,-84.427,22.0
3,-122.375,37.619,36.08,-115.152,44.0
3,-87.904,41.979,32.126999999999995,-81.202,116.0
3,-84.662,39.046,41.93899999999999,-72.683,15.0
3,-112.008,33.434,35.393,-97.601,61.0
3,-118.40799999999999,33.942,40.692,-74.169,66.0
3,,,,,22.0
3,-80.943,35.214,39.175,-76.668,-5.0
3,-74.169,40.692,29.98,-95.34,9.0
3,-73.872,40.777,35.042,-89.977,127.0
3,-86.678,36.124,28.429000000000002,-81.316,19.0
3,-94.714,39.297,32.896,-97.037,-1.0
3,-115.152,36.08,33.676,-117.868,6.0
3,-83.649,32.693000000000005,33.64,-84.427,154.0
3,-74.169,40.692,35.876999999999995,-78.78699999999999,58.0
3,-83.353,42.211999999999996,39.872,-75.241,17.0
3,-115.152,36.08,32.896,-97.037,66.0
3,-97.037,32.896,25.793000000000003,-80.291,43.0
3,,,,,30.0
3,-77.456,38.944,41.412,-81.85,30.0
3,-95.34,29.98,29.534000000000002,-98.47,47.0
3,-104.667,39.858000000000004,40.788000000000004,-111.978,15.0
3,-110.941,32.116,47.449,-122.309,22.0
3,-82.89200000000001,39.998000000000005,40.692,-74.169,135.0
3,-71.428,41.724,38.944,-77.456,14.0
3,-122.375,37.619,39.498000000000005,-119.76799999999999,40.0
3,-84.427,33.64,32.896,-97.037,5.0
3,-95.34,29.98,30.494,-81.688,15.0
3,-73.872,40.777,41.412,-81.85,0.0
3,-104.667,39.858000000000004,36.124,-86.678,30.0
3,-75.241,39.872,18.439,-66.002,-4.0
3,,,,,1.0
3,-77.456,38.944,39.858000000000004,-104.667,34.0
3,-95.279,29.645,33.942,-118.40799999999999,15.0
3,-122.375,37.619,,,47.0
3,-93.21700000000001,44.88,42.211999999999996,-83.353,39.0
3,-71.005,42.364,39.175,-76.668,49.0
3,-104.667,39.858000000000004,33.434,-112.008,16.0
3,-81.688,30.494,33.563,-86.75299999999999,8.0
3,-97.037,32.896,41.979,-87.904,0.0
3,-84.427,33.64,35.214,-80.943,67.0
3,,,,,116.0
3,-106.37799999999999,31.807,33.64,-84.427,14.0
3,-122.59700000000001,45.589,39.858000000000004,-104.667,23.0
3,-84.427,33.64,33.942,-118.40799999999999,104.0
3,-97.037,32.896,38.748000000000005,-90.36,68.0
3,-94.714,39.297,38.806,-104.7,5.0
3,-87.904,41.979,39.858000000000004,-104.667,25.0
3,-89.977,35.042,30.691,-88.243,15.0
3,-122.375,37.619,38.944,-77.456,0.0
3,-112.008,33.434,39.498000000000005,-119.76799999999999,123.0
3,-121.59100000000001,38.695,39.858000000000004,-104.667,49.0
3,-97.037,32.896,,,15.0
3,-111.978,40.788000000000004,47.449,-122.309,26.0
3,-87.75200000000001,41.786,41.302,-95.89399999999999,94.0
3,-84.427,33.64,33.942,-118.40799999999999,51.0
3,-97.037,32.896,32.446,-93.82600000000001,30.0
3,-73.707,41.067,26.535999999999998,-81.755,35.0
3,-77.456,38.944,35.214,-80.943,11.0
3,-118.40799999999999,33.942,40.64,-73.779,55.0
3,-84.427,33.64,39.175,-76.668,125.0
3,-74.169,40.692,41.979,-87.904,77.0
3,-147.856,64.815,71.285,-156.766,-1.0
3,-81.316,28.429000000000002,42.364,-71.005,16.0
3,-93.21700000000001,44.88,41.534,-93.663,33.0
3,-121.929,37.361999999999995,44.88,-93.21700000000001,29.0
3,-83.353,42.211999999999996,,,44.0
3,-87.904,41.979,36.894,-76.20100000000001,60.0
3,-117.868,33.676,37.361999999999995,-121.929,30.0
3,-84.427,33.64,25.793000000000003,-80.291,11.0
3,-81.755,26.535999999999998,41.93899999999999,-72.683,18.0
3,-87.904,41.979,44.88,-93.21700000000001,41.0
3,-84.427,33.64,32.896,-97.037,0.0
3,-97.037,32.896,33.434,-112.008,16.0
3,-90.258,29.993000000000002,40.777,-73.872,8.0
3,-80.943,35.214,40.788000000000004,-111.978,6.0
3,-74.169,40.692,33.942,-118.40799999999999,3.0
3,-87.75200000000001,41.786,28.429000000000002,-81.316,51.0
3,-80.233,40.491,37.619,-122.375,-17.0
3,-93.21700000000001,44.88,36.08,-115.152,18.0
3,-122.221,37.721,36.08,-115.152,4.0
3,-74.169,40.692,33.64,-84.427,77.0
3,-122.221,37.721,40.64,-73.779,57.0
3,-115.152,36.08,35.219,-101.706,-2.0
3,-84.427,33.64,33.942,-118.40799999999999,22.0
3,-83.353,42.211999999999996,33.64,-84.427,27.0
3,-82.89200000000001,39.998000000000005,42.364,-71.005,144.0
3,-112.008,33.434,31.807,-106.37799999999999,52.0
3,-84.427,33.64,38.748000000000005,-90.36,7.0
3,-86.75299999999999,33.563,27.975,-82.53299999999999,20.0
3,-81.316,28.429000000000002,39.872,-75.241,59.0
3,,,,,0.0
3,-81.119,33.939,38.944,-77.456,86.0
3,-96.852,32.847,29.645,-95.279,21.0
3,-84.662,39.046,40.64,-73.779,41.0
3,-74.169,40.692,37.619,-122.375,-6.0
3,-74.169,40.692,29.98,-95.34,43.0
3,-80.943,35.214,44.88,-93.21700000000001,8.0
3,-97.037,32.896,36.08,-115.152,19.0
3,-115.152,36.08,33.563,-86.75299999999999,16.0
3,-104.667,39.858000000000004,41.302,-95.89399999999999,7.0
3,-87.896,42.946999999999996,41.412,-81.85,151.0
3,-117.189,32.733000000000004,37.619,-122.375,1.0
3,-87.904,41.979,40.193000000000005,-76.763,3.0
3,-104.667,39.858000000000004,,,48.0
3,-78.78699999999999,35.876999999999995,39.297,-94.714,6.0
3,-97.037,32.896,39.046,-84.662,11.0
3,,,,,62.0
3,-81.316,28.429000000000002,40.64,-73.779,-14.0
3,-101.28,48.25899999999999,44.88,-93.21700000000001,22.0
3,-66.002,18.439,39.872,-75.241,-10.0
3,-107.75399999999999,37.150999999999996,39.858000000000004,-104.667,119.0
3,-76.668,39.175,39.998000000000005,-82.89200000000001,2.0
3,-77.903,34.271,33.64,-84.427,96.0
3,-96.759,40.851,,,100.0
3,-87.904,41.979,28.429000000000002,-81.316,3.0
3,-84.427,33.64,38.695,-121.59100000000001,-12.0
3,-83.353,42.211999999999996,,,168.0
3,-118.40799999999999,33.942,37.619,-122.375,-3.0
3,-87.904,41.979,39.998000000000005,-82.89200000000001,7.0
3,-74.169,40.692,27.975,-82.53299999999999,194.0
3,-82.53299999999999,27.975,33.434,-112.008,20.0
3,-74.169,40.692,33.64,-84.427,-12.0
3,-84.427,33.64,41.302,-95.89399999999999,111.0
3,-84.427,33.64,30.691,-88.243,1.0
3,-77.456,38.944,33.942,-118.40799999999999,0.0
3,-95.34,29.98,39.998000000000005,-82.89200000000001,6.0
3,-87.75200000000001,41.786,27.975,-82.53299999999999,23.0
3,-80.645,28.103,33.64,-84.427,19.0
3,-83.353,42.211999999999996,39.872,-75.241,3.0
3,-80.233,40.491,33.64,-84.427,16.0
3,-84.427,33.64,41.979,-87.904,0.0
3,-87.896,42.946999999999996,33.64,-84.427,56.0
3,-84.662,39.046,40.692,-74.169,148.0
3,-73.779,40.64,40.788000000000004,-111.978,268.0
3,-87.896,42.946999999999996,33.64,-84.427,224.0
3,-112.008,33.434,19.739,-156.046,74.0
3,-121.59100000000001,38.695,40.788000000000004,-111.978,8.0
3,-93.21700000000001,44.88,45.589,-122.59700000000001,63.0
3,-95.89399999999999,41.302,33.64,-84.427,-5.0
3,-89.977,35.042,44.88,-93.21700000000001,19.0
3,-72.683,41.93899999999999,41.979,-87.904,23.0
3,-95.279,29.645,29.534000000000002,-98.47,33.0
3,-74.169,40.692,37.505,-77.319,74.0
3,-115.152,36.08,32.733000000000004,-117.189,25.0
3,-115.152,36.08,39.858000000000004,-104.667,14.0
3,-76.10600000000001,43.111000000000004,41.412,-81.85,59.0
3,-115.152,36.08,39.498000000000005,-119.76799999999999,24.0
3,-77.456,38.944,41.979,-87.904,57.0
3,-86.75299999999999,33.563,33.64,-84.427,64.0
3,-76.668,39.175,43.119,-77.672,51.0
3,-116.507,33.829,33.942,-118.40799999999999,9.0
3,-87.896,42.946999999999996,39.046,-84.662,6.0
3,-104.667,39.858000000000004,,,12.0
3,-84.427,33.64,29.645,-95.279,13.0
3,-81.85,41.412,29.98,-95.34,113.0
3,-104.667,39.858000000000004,40.692,-74.169,146.0
3,-82.53299999999999,27.975,40.777,-73.872,189.0
3,-122.309,47.449,29.98,-95.34,-6.0
3,-98.47,29.534000000000002,32.896,-97.037,76.0
3,-75.241,39.872,41.412,-81.85,-4.0
3,,,,,80.0
3,-93.21700000000001,44.88,44.485,-88.12899999999999,8.0
3,-97.037,32.896,36.08,-115.152,8.0
3,-93.21700000000001,44.88,42.946999999999996,-87.896,123.0
3,-76.10600000000001,43.111000000000004,33.64,-84.427,29.0
3,-122.375,37.619,39.858000000000004,-104.667,12.0
3,-104.667,39.858000000000004,45.589,-122.59700000000001,25.0
3,-73.872,40.777,41.979,-87.904,99.0
3,-88.12899999999999,44.485,41.979,-87.904,48.0
3,-84.427,33.64,35.812,-83.993,92.0
3,-122.309,47.449,61.174,-149.996,17.0
3,-73.779,40.64,39.175,-76.668,76.0
3,-112.008,33.434,37.619,-122.375,6.0
3,-98.47,29.534000000000002,32.847,-96.852,91.0
3,-75.241,39.872,40.64,-73.779,14.0
3,-73.1,40.795,36.08,-115.152,9.0
3,-117.601,34.056,41.302,-95.89399999999999,37.0
3,-71.428,41.724,42.211999999999996,-83.353,28.0
3,-97.037,32.896,29.993000000000002,-90.258,3.0
3,-77.456,38.944,42.211999999999996,-83.353,12.0
3,-97.037,32.896,35.876999999999995,-78.78699999999999,55.0
3,-84.427,33.64,,,129.0
3,-84.427,33.64,,,20.0
3,-115.152,36.08,41.786,-87.75200000000001,29.0
3,-77.03699999999999,38.852,39.998000000000005,-82.89200000000001,6.0
3,-93.21700000000001,44.88,41.93899999999999,-72.683,1.0
3,-122.309,47.449,32.896,-97.037,0.0
3,-84.427,33.64,38.944,-77.456,101.0
3,-84.427,33.64,39.175,-76.668,26.0
3,,,,,7.0
3,-118.40799999999999,33.942,36.08,-115.152,154.0
3,-72.683,41.93899999999999,41.786,-87.75200000000001,65.0
3,-122.309,47.449,33.818000000000005,-118.15100000000001,18.0
3,-87.56200000000001,46.534,44.485,-88.12899999999999,37.0
3,,,,,27.0
3,-71.005,42.364,40.788000000000004,-111.978,11.0
3,-74.169,40.692,33.64,-84.427,75.0
3,-94.714,39.297,29.98,-95.34,11.0
3,-95.88799999999999,36.198,0.0,0.0,54.0
3,-74.169,40.692,,,3.0
3,-82.89200000000001,39.998000000000005,42.211999999999996,-83.353,49.0
3,-83.353,42.211999999999996,37.619,-122.375,148.0
3,-81.85,41.412,40.788000000000004,-111.978,-9.0
3,-122.221,37.721,32.733000000000004,-117.189,43.0
3,-122.375,37.619,38.944,-77.456,-31.0
3,-86.678,36.124,35.876999999999995,-78.78699999999999,21.0
3,-96.852,32.847,34.729,-92.22399999999999,-2.0
3,-77.03699999999999,38.852,41.979,-87.904,53.0
3,-84.427,33.64,33.563,-86.75299999999999,52.0
3,-87.896,42.946999999999996,41.979,-87.904,121.0
3,-84.219,39.902,41.979,-87.904,-7.0
3,-112.008,33.434,37.619,-122.375,28.0
3,-87.75200000000001,41.786,33.434,-112.008,121.0
3,-84.427,33.64,,,7.0
3,-118.359,34.201,37.361999999999995,-121.929,37.0
3,-84.427,33.64,41.534,-93.663,-1.0
3,-85.523,42.881,42.211999999999996,-83.353,25.0
3,-80.645,28.103,33.64,-84.427,5.0
3,-80.943,35.214,26.535999999999998,-81.755,49.0
3,-97.829,31.066999999999997,33.64,-84.427,82.0
3,-82.53299999999999,27.975,39.902,-84.219,25.0
3,-81.85,41.412,41.93899999999999,-72.683,28.0
3,-112.008,33.434,39.297,-94.714,27.0
3,-83.353,42.211999999999996,35.042,-89.977,30.0
3,-74.169,40.692,32.899,-80.04,70.0
3,-156.431,20.899,33.942,-118.40799999999999,-12.0
3,-97.037,32.896,27.77,-97.501,26.0
3,-110.941,32.116,32.896,-97.037,22.0
3,-84.427,33.64,32.899,-80.04,18.0
3,-106.37799999999999,31.807,33.434,-112.008,22.0
3,-71.005,42.364,39.175,-76.668,28.0
3,-84.427,33.64,,,-13.0
3,-64.798,17.702,25.793000000000003,-80.291,15.0
3,-73.779,40.64,33.818000000000005,-118.15100000000001,-12.0
3,-112.008,33.434,39.498000000000005,-119.76799999999999,61.0
3,-96.852,32.847,29.645,-95.279,40.0
3,-80.153,26.072,33.64,-84.427,16.0
3,-122.221,37.721,47.449,-122.309,81.0
3,,,,,18.0
3,,,,,5.0
3,-90.36,38.748000000000005,33.434,-112.008,24.0
3,-122.309,47.449,37.721,-122.221,15.0
3,-112.008,33.434,37.619,-122.375,32.0
3,-80.943,35.214,41.979,-87.904,27.0
3,-80.943,35.214,40.777,-73.872,4.0
3,-87.904,41.979,44.88,-93.21700000000001,87.0
3,,,,,22.0
3,-80.096,26.683000000000003,40.777,-73.872,60.0
3,-87.904,41.979,,,76.0
3,-89.977,35.042,,,81.0
3,-86.75299999999999,33.563,33.64,-84.427,60.0
3,-87.904,41.979,32.896,-97.037,51.0
3,-95.34,29.98,37.65,-97.43299999999999,123.0
3,-117.53399999999999,47.62,45.589,-122.59700000000001,40.0
3,-81.316,28.429000000000002,18.439,-66.002,8.0
3,-81.316,28.429000000000002,40.491,-80.233,31.0
3,-118.40799999999999,33.942,41.979,-87.904,12.0
3,-121.929,37.361999999999995,36.08,-115.152,88.0
3,-81.85,41.412,29.534000000000002,-98.47,27.0
3,-86.678,36.124,41.979,-87.904,85.0
3,-104.667,39.858000000000004,34.201,-118.359,17.0
3,-95.34,29.98,42.364,-71.005,131.0
3,-121.59100000000001,38.695,34.056,-117.601,12.0
3,-97.037,32.896,35.219,-101.706,7.0
3,-80.233,40.491,41.786,-87.75200000000001,20.0
3,-95.89399999999999,41.302,41.979,-87.904,95.0
3,-87.904,41.979,39.872,-75.241,208.0
3,-116.223,43.56399999999999,36.08,-115.152,17.0
3,-104.667,39.858000000000004,44.88,-93.21700000000001,11.0
3,-165.445,64.512,61.174,-149.996,37.0
3,-115.152,36.08,39.498000000000005,-119.76799999999999,23.0
3,-74.169,40.692,43.111000000000004,-76.10600000000001,90.0
3,,,,,68.0
3,-117.189,32.733000000000004,33.434,-112.008,-1.0
3,-80.291,25.793000000000003,38.852,-77.03699999999999,5.0
3,-76.668,39.175,26.683000000000003,-80.096,65.0
3,-75.241,39.872,41.412,-81.85,225.0
3,-77.672,43.119,40.692,-74.169,63.0
3,-115.152,36.08,37.721,-122.221,1.0
3,-86.525,30.483,33.64,-84.427,152.0
3,-96.852,32.847,0.0,0.0,17.0
3,-84.427,33.64,35.812,-83.993,24.0
3,-83.353,42.211999999999996,42.364,-71.005,178.0
3,-110.941,32.116,32.896,-97.037,57.0
3,-89.977,35.042,41.979,-87.904,63.0
3,-87.904,41.979,43.14,-89.337,80.0
3,-80.153,26.072,36.08,-115.152,59.0
3,-101.823,33.664,32.847,-96.852,43.0
3,-115.152,36.08,27.975,-82.53299999999999,-5.0
3,-112.008,33.434,39.872,-75.241,-1.0
3,-111.978,40.788000000000004,,,52.0
3,-93.21700000000001,44.88,46.607,-111.98299999999999,27.0
3,-98.47,29.534000000000002,29.98,-95.34,277.0
3,-84.427,33.64,32.126999999999995,-81.202,46.0
3,-87.896,42.946999999999996,35.876999999999995,-78.78699999999999,8.0
3,-81.316,28.429000000000002,41.786,-87.75200000000001,6.0
3,-76.763,40.193000000000005,41.979,-87.904,324.0
3,-84.427,33.64,39.498000000000005,-119.76799999999999,53.0
3,-73.872,40.777,32.896,-97.037,62.0
3,-78.732,42.94,40.64,-73.779,153.0
3,-96.36399999999999,30.588,32.896,-97.037,49.0
3,-112.008,33.434,39.858000000000004,-104.667,19.0
3,-84.427,33.64,32.311,-90.07600000000001,100.0
3,-84.427,33.64,39.858000000000004,-104.667,80.0
3,-84.427,33.64,,,55.0
3,-84.427,33.64,42.946999999999996,-87.896,-3.0
3,-116.223,43.56399999999999,39.498000000000005,-119.76799999999999,16.0
3,-97.037,32.896,38.852,-77.03699999999999,11.0
3,-84.662,39.046,32.126999999999995,-81.202,37.0
3,-80.153,26.072,41.979,-87.904,57.0
3,-74.169,40.692,,,63.0
3,-112.008,33.434,31.807,-106.37799999999999,94.0
3,-93.21700000000001,44.88,40.788000000000004,-111.978,13.0
3,-122.221,37.721,34.201,-118.359,1.0
3,-76.668,39.175,42.748000000000005,-73.803,9.0
3,-122.309,47.449,40.692,-74.169,14.0
3,-90.36,38.748000000000005,39.998000000000005,-82.89200000000001,0.0
3,-75.241,39.872,28.429000000000002,-81.316,-13.0
3,-84.427,33.64,29.98,-95.34,10.0
3,-83.353,42.211999999999996,38.944,-77.456,30.0
3,-97.67,30.194000000000003,32.896,-97.037,11.0
3,-87.904,41.979,32.126999999999995,-81.202,24.0
3,-76.668,39.175,27.975,-82.53299999999999,7.0
3,-117.601,34.056,41.302,-95.89399999999999,63.0
3,-66.002,18.439,39.872,-75.241,1.0
3,-112.008,33.434,33.676,-117.868,42.0
3,-83.353,42.211999999999996,41.979,-87.904,100.0
3,-80.153,26.072,36.124,-86.678,-3.0
3,-84.427,33.64,,,66.0
3,-87.904,41.979,34.729,-92.22399999999999,63.0
3,-104.667,39.858000000000004,37.619,-122.375,34.0
3,-94.714,39.297,32.847,-96.852,23.0
3,-82.53299999999999,27.975,41.786,-87.75200000000001,9.0
3,-76.668,39.175,41.724,-71.428,46.0
3,-83.353,42.211999999999996,41.412,-81.85,-6.0
3,-80.153,26.072,40.788000000000004,-111.978,155.0
3,-115.152,36.08,,,12.0
3,-95.34,29.98,32.847,-96.852,9.0
3,-83.353,42.211999999999996,36.124,-86.678,32.0
3,,,,,11.0
3,-74.169,40.692,41.93899999999999,-72.683,97.0
3,-87.904,41.979,,,9.0
3,-104.667,39.858000000000004,35.042,-89.977,5.0
3,-87.904,41.979,35.042,-89.977,11.0
3,-84.427,33.64,28.429000000000002,-81.316,42.0
3,-122.375,37.619,39.795,-121.85799999999999,13.0
3,-77.903,34.271,33.64,-84.427,75.0
3,-97.037,32.896,34.201,-118.359,14.0
3,-122.59700000000001,45.589,,,4.0
3,-71.005,42.364,40.692,-74.169,159.0
3,-84.427,33.64,30.473000000000003,-87.18700000000001,32.0
3,-97.501,27.77,29.645,-95.279,71.0
3,,,,,447.0
3,-81.316,28.429000000000002,18.008,-66.563,30.0
3,-89.977,35.042,29.98,-95.34,-2.0
3,,,,,16.0
3,-97.037,32.896,42.211999999999996,-83.353,32.0
3,-106.37799999999999,31.807,36.08,-115.152,-11.0
3,-122.221,37.721,32.733000000000004,-117.189,0.0
3,-84.427,33.64,40.692,-74.169,11.0
3,-116.223,43.56399999999999,45.589,-122.59700000000001,29.0
3,-87.904,41.979,28.429000000000002,-81.316,74.0
3,-117.53399999999999,47.62,47.449,-122.309,12.0
3,-122.309,47.449,33.676,-117.868,53.0
